,timestamp,x,y
0,0.0,-1.53124,3.83836
1,0.02,-1.50533,3.85279
2,0.04,-1.48063,3.86604
3,0.06,-1.45256,3.88127
4,0.08,-1.42305,3.89657
5,0.1,-1.39219,3.91459
6,0.12,-1.36083,3.93389
7,0.14,-1.33102,3.94989
8,0.16,-1.30414,3.9658
9,0.18,-1.27661,3.98312
10,0.2,-1.25632,3.99645
11,0.22,-1.23086,4.01398
12,0.24,-1.20636,4.03274
13,0.26,-1.18626,4.04826
14,0.28,-1.17089,4.06151
15,0.3,-1.15661,4.07481
16,0.32,-1.14271,4.08596
17,0.34,-1.12689,4.10233
18,0.36,-1.11227,4.11568
19,0.38,-1.1005,4.12753
20,0.4,-1.08495,4.14488
21,0.42,-1.07131,4.15963
22,0.44,-1.05328,4.17991
23,0.46,-1.04021,4.19404
24,0.48,-1.03459,4.19948
25,0.5,-1.01637,4.22022
26,0.52,-0.99637,4.24071
27,0.54,-0.97626,4.26365
28,0.56,-0.95612,4.28861
29,0.58,-0.93598,4.3152
30,0.6,-0.91221,4.34554
31,0.62,-0.88737,4.37637
32,0.64,-0.86504,4.40766
33,0.66,-0.94179,4.32895
34,0.68,-0.95593,4.32257
35,0.7,-0.97031,4.31405
36,0.72,-0.97132,4.32268
37,0.74,-0.97535,4.32975
38,0.76,-0.96951,4.34711
39,0.78,-0.96315,4.36601
40,0.8,-0.94535,4.39111
41,0.82,-0.92297,4.42048
42,0.84,-0.89745,4.453
43,0.86,-0.86861,4.48856
44,0.88,-0.83782,4.5261
45,0.9,-0.80629,4.56467
46,0.92,-0.77741,4.60009
47,0.94,-0.75106,4.63254
48,0.96,-0.72779,4.6618
49,0.98,-0.7035,4.69244
50,1.0,-0.68217,4.71998
51,1.02,-0.66415,4.74438
52,1.04,-0.64828,4.76648
53,1.06,-0.63422,4.78664
54,1.08,-0.62477,4.80139
55,1.1,-0.61613,4.81538
56,1.12,-0.5304,4.86309
57,1.14,-0.50871,4.88164
58,1.16,-0.48506,4.90244
59,1.18,-0.46414,4.92456
60,1.2,-0.44424,4.94523
61,1.22,-0.42561,4.96363
62,1.24,-0.41143,4.97893
63,1.26,-0.39306,4.99778
64,1.28,-0.37704,5.01542
65,1.3,-0.35695,5.03643
66,1.32,-0.3411,5.05607
67,1.34,-0.32348,5.07848
68,1.36,-0.30841,5.09835
69,1.38,-0.293,5.12112
70,1.4,-0.28072,5.14011
71,1.42,-0.2696,5.15967
72,1.44,-0.25729,5.18222
73,1.46,-0.24007,5.21146
74,1.48,-0.2282,5.23573
75,1.5,-0.21143,5.26449
76,1.52,-0.19729,5.29096
77,1.54,-0.18469,5.31701
78,1.56,-0.17075,5.34537
79,1.58,-0.15568,5.37564
80,1.6,-0.1399,5.40554
81,1.62,-0.12329,5.43688
82,1.64,-0.11049,5.46484
83,1.66,-0.09387,5.49702
84,1.68,-0.08046,5.52591
85,1.7,-0.06396,5.55833
86,1.72,-0.04618,5.59174
87,1.74,-0.03045,5.62339
88,1.76,-0.01948,5.65166
89,1.78,-0.00913,5.67864
90,1.8,0.00587,5.70927
91,1.82,0.02178,5.74053
92,1.84,0.03355,5.76828
93,1.86,0.04106,5.79119
94,1.88,0.04739,5.81036
95,1.9,0.05123,5.82654
96,1.92,0.05458,5.84014
97,1.94,0.05759,5.85164
98,1.96,0.06042,5.86149
99,1.98,0.06163,5.87023
100,2.0,0.06462,5.87788
101,2.02,0.06811,5.88724
102,2.04,0.0752,5.89791
103,2.06,0.18771,6.0104
104,2.08,0.22527,6.04996
105,2.1,0.24687,6.07263
106,2.12,0.27464,6.1005
107,2.14,0.30564,6.13064
108,2.16,0.31595,6.13928
109,2.18,0.35173,6.17307
110,2.2,0.38878,6.20768
111,2.22,0.38626,6.2023
112,2.24,0.42333,6.23483
113,2.26,0.45697,6.26554
114,2.28,0.47034,6.27413
115,2.3,0.50039,6.29958
116,2.32,0.53028,6.32344
117,2.34,0.55655,6.344
118,2.36,0.57965,6.36175
119,2.38,0.61491,6.39301
120,2.4,0.6315,6.40622
121,2.42,0.64174,6.41637
122,2.44,0.6481,6.42385
123,2.46,0.65321,6.43123
124,2.48,0.65553,6.43665
125,2.5,0.65606,6.44273
126,2.52,0.65527,6.44952
127,2.54,0.65691,6.45894
128,2.56,0.6623,6.47055
129,2.58,0.75645,6.56544
130,2.6,0.78298,6.60001
131,2.62,0.80124,6.62761
132,2.64,0.81876,6.65243
133,2.66,0.83366,6.67459
134,2.68,0.84943,6.69908
135,2.7,0.87652,6.73405
136,2.72,0.90647,6.77151
137,2.74,0.9373,6.8111
138,2.76,0.93312,6.81601
139,2.78,0.96309,6.85246
140,2.8,0.99155,6.89027
141,2.82,1.02096,6.92664
142,2.84,1.04637,6.96002
143,2.86,1.07152,6.99248
144,2.88,1.09314,7.02234
145,2.9,1.11169,7.04993
146,2.92,1.12901,7.07539
147,2.94,1.14303,7.09511
148,2.96,1.16522,7.1202
149,2.98,1.17941,7.13723
150,3.0,1.18939,7.1518
151,3.02,1.19795,7.16468
152,3.04,1.20633,7.17402
153,3.06,1.21556,7.18455
154,3.08,1.23083,7.20452
155,3.1,1.24322,7.21403
156,3.12,1.2727,7.23961
157,3.14,1.28536,7.2499
158,3.16,1.29554,7.25953
159,3.18,1.31105,7.27378
160,3.2,1.32873,7.28865
161,3.22,1.3576,7.31541
162,3.24,1.38895,7.3444
163,3.26,1.42045,7.37335
164,3.28,1.45373,7.40392
