frame,id,x,y,type
105,4,22.9653010679488,6.64068298257148,ped
106,4,22.983338039362103,6.681244344050519,ped
107,4,22.982057348618497,6.7526660857330505,ped
108,4,22.9977667006888,6.8112267102888895,ped
109,4,22.979613586755,6.877328748927151,ped
110,4,22.987870530766,6.93229247929448,ped
111,4,22.989523873564803,6.993190113349921,ped
112,4,22.988877999606398,7.056138895218,ped
113,4,22.993850245757102,7.1104057704624495,ped
114,4,22.9861314315712,7.1491688431083,ped
115,4,23.0029153762751,7.2081530375794,ped
116,4,23.013233470198102,7.278877417703639,ped
117,4,22.9994428752839,7.34274213021198,ped
118,4,22.991778545107497,7.36467816894122,ped
119,4,23.000186723392503,7.41895386460238,ped
120,4,23.0067652349504,7.46419954260058,ped
121,4,23.026863292971303,7.5149808339391395,ped
122,4,23.0287859327989,7.58496235772416,ped
123,4,23.051774048887502,7.65355599527063,ped
124,4,23.0592611899753,7.71909548967678,ped
125,4,23.055831377268802,7.77571536933915,ped
126,4,23.0521094146357,7.81833967435557,ped
127,4,23.085221934204803,7.87588552896049,ped
128,4,23.0791393073183,7.94841180627021,ped
129,4,23.0741694878372,7.991581711034,ped
130,4,23.0946889001184,8.04601271355394,ped
131,4,23.0911938205486,8.11075676674424,ped
132,4,23.079132808063804,8.17190316609291,ped
133,4,23.069483272185302,8.22108270773994,ped
134,4,23.0765355540684,8.28397320733303,ped
135,4,23.079627089023102,8.332742283081009,ped
136,4,23.061445108271,8.40531105876214,ped
137,4,23.072168033999098,8.46965739134451,ped
138,4,23.0765976557105,8.53694037405229,ped
139,4,23.0707381136216,8.6027162682871,ped
140,4,23.057311498056198,8.66519621757524,ped
141,4,23.036499914746898,8.721792315874861,ped
142,4,23.040554542139397,8.77239034089976,ped
143,4,23.026733117969698,8.82461421350106,ped
144,4,23.0377995124125,8.891351997389501,ped
145,4,23.0194404269776,8.94872935671352,ped
146,4,23.032802218810602,8.99597437840232,ped
147,4,23.052195318741997,9.04727763583582,ped
148,4,23.048892452511396,9.10971477023042,ped
149,4,23.033099770714898,9.154522149483551,ped
150,4,23.0380993010732,9.21501349573206,ped
151,4,23.032173331539898,9.259248940596539,ped
152,4,23.0443169774022,9.3193466177204,ped
153,4,23.044144114115895,9.36145030713629,ped
154,4,23.0437281618333,9.4213163744664,ped
155,4,23.046175257729896,9.49075542152241,ped
156,4,23.057559925725897,9.5539193962364,ped
157,4,23.0514989067501,9.61860470291924,ped
158,4,23.066427272115103,9.67030568096067,ped
159,4,23.0743978902067,9.71034446440197,ped
160,4,23.077123187954697,9.77569083810546,ped
161,4,23.083008642655397,9.82292167960281,ped
162,4,23.055391031680603,9.87861944589264,ped
163,4,23.0693902568818,9.917725712934029,ped
164,4,23.064752659029104,9.96206987259967,ped
165,4,23.0648769045162,10.0045544014432,ped
166,4,23.0639585683077,10.0614973235921,ped
167,4,23.060598538180297,10.123609938396902,ped
168,4,23.0603122333624,10.1716969933592,ped
169,4,23.0465020773806,10.23729590952,ped
170,4,23.0509587089804,10.2845746935694,ped
171,4,23.0509803168912,10.3446824994014,ped
172,4,23.0449138959377,10.3943489575928,ped
173,4,23.0301881047363,10.4544121971088,ped
174,4,23.0264661421032,10.500795603355,ped
175,4,23.0163644438102,10.552224456769999,ped
176,4,23.008399227696298,10.6178166204586,ped
177,4,23.0220392213807,10.665243958894699,ped
178,4,23.015500127378804,10.6960770970935,ped
179,4,23.0004907323483,10.7640751665989,ped
180,4,23.0134338709097,10.8181840761987,ped
181,4,23.008388423741003,10.890023627093699,ped
182,4,23.015143596850802,10.9417448625515,ped
183,4,23.004415269145003,11.0044604731166,ped
184,4,23.020537471581,11.0624851412993,ped
185,4,23.0237948641322,11.131766180507698,ped
186,4,23.031641236736696,11.173637584882698,ped
187,4,23.0314332605954,11.2521573564469,ped
188,4,23.0332294181796,11.3067625727476,ped
189,4,23.0382883702926,11.351252585811,ped
190,4,23.0446978168298,11.403873250555401,ped
191,4,23.0508614733819,11.4631005340228,ped
192,4,23.0466587347338,11.517428223719302,ped
193,4,23.034444863161397,11.5700907537908,ped
194,4,23.020064798532502,11.637785637297899,ped
195,4,23.037869717021103,11.6839691703693,ped
196,4,23.038029075363198,11.724474549634198,ped
197,4,23.029248160617104,11.796913720053501,ped
198,4,23.0279543869587,11.8490779176824,ped
199,4,23.0256990612703,11.916054338155902,ped
200,4,23.034868918410602,11.9720120746224,ped
201,4,23.0236787216117,12.0216657031168,ped
202,4,23.0192977176996,12.0890702303227,ped
203,4,23.0100549338604,12.1447835272985,ped
204,4,23.015932285594502,12.2184611011048,ped
205,4,23.0144197318394,12.265388081356699,ped
206,4,23.0142711774527,12.3254054040623,ped
207,4,23.0060412644317,12.3792941830709,ped
208,4,23.0075970340084,12.444698628034699,ped
209,4,23.015003145430697,12.509084800202599,ped
210,4,23.011726845957604,12.563444901765198,ped
211,4,23.0038372575314,12.627388111761999,ped
212,4,23.0117970716676,12.6817279559083,ped
213,4,23.005973739710498,12.7199942154178,ped
214,4,23.0185846566436,12.787412247568,ped
215,4,23.014716840612696,12.844905496194801,ped
216,4,23.018090375684398,12.9027053070559,ped
217,4,23.020340299395105,12.9488017332369,ped
218,4,23.0322570621942,13.0148395600856,ped
219,4,23.042666673215898,13.078512671197501,ped
220,4,23.0454027749193,13.1384773246206,ped
221,4,23.0399008606351,13.2123844824791,ped
222,4,23.0351606252062,13.267765557826399,ped
223,4,23.029072596341894,13.321399093388901,ped
224,4,23.0366110562178,13.3699318115111,ped
225,4,23.026520161880196,13.4203916851767,ped
226,4,23.0304501006546,13.481563680615,ped
227,4,23.0361599910801,13.533623890173303,ped
228,4,23.016955960367998,13.593376515971801,ped
229,4,23.014660119846898,13.641070577056599,ped
230,4,23.009990110128,13.698503053434301,ped
231,4,23.0177365461452,13.7573197865968,ped
232,4,23.005128330200897,13.8290566999156,ped
233,4,23.0090123521649,13.896318074712601,ped
234,4,23.0016386526088,13.9410302441088,ped
235,4,22.9883200765974,14.001225832078399,ped
236,4,22.996733656860197,14.076413258651,ped
237,4,22.9726448878158,14.125303857795698,ped
238,4,22.971086417250298,14.18911201835,ped
239,4,22.962659332043298,14.241000715116401,ped
240,4,22.975200023266396,14.2989288229478,ped
241,4,22.980421034710304,14.352316568525099,ped
242,4,22.9863996735262,14.413254928428,ped
243,4,22.985089693934803,14.466872258057402,ped
244,4,22.9945890717145,14.5272825746404,ped
245,4,22.9862862319946,14.5806595162623,ped
246,4,22.9962933956779,14.6417491315407,ped
247,4,22.985465131384696,14.697384099839802,ped
