frame,id,x,y,type
114,6,22.1123792571054,3.9917092133443703,ped
115,6,22.108763543235398,4.0156887237333105,ped
116,6,22.102843405471397,4.0490087926288805,ped
117,6,22.1072399417587,4.05635512842551,ped
118,6,22.107292688991198,4.0787871532664,ped
119,6,22.1104145782915,4.09833350382863,ped
120,6,22.0849365952697,4.11390811615109,ped
121,6,22.0832075868895,4.11933435154711,ped
122,6,22.0830333187467,4.145062242087509,ped
123,6,22.078931229492103,4.15726352107512,ped
124,6,22.0767685346111,4.18215772526827,ped
125,6,22.0721305124688,4.19399955676188,ped
126,6,22.072949572739702,4.23902204263684,ped
127,6,22.0686716982759,4.27320691719085,ped
128,6,22.061096013155698,4.28768299837812,ped
129,6,22.0646236982741,4.30775682126531,ped
130,6,22.0699862946787,4.34473932189683,ped
131,6,22.0310796870353,4.359334590046029,ped
132,6,22.045243271989303,4.41063446337767,ped
133,6,22.049343552434,4.4393205556414,ped
134,6,22.031759896829602,4.48525483733472,ped
135,6,22.0314723932932,4.52229352777254,ped
136,6,22.0313578742279,4.554626803309731,ped
137,6,22.0143667303089,4.57374526334287,ped
138,6,22.007883955398302,4.588641455231441,ped
139,6,22.0040388144064,4.63362299976259,ped
140,6,22.0006592377597,4.64646776775726,ped
141,6,22.007239104921304,4.69239924871257,ped
142,6,21.9748340799222,4.7008347604014595,ped
143,6,22.0024257060108,4.7546307136850094,ped
144,6,21.9966424932161,4.7703223151680305,ped
145,6,21.986630632818,4.834842274837059,ped
146,6,21.9668014077169,4.85407898825278,ped
147,6,21.971776918789303,4.89376577647776,ped
148,6,21.9679753837322,4.94799117625597,ped
149,6,21.965440307393397,4.99314560801045,ped
150,6,21.9555543246092,5.04694529561134,ped
151,6,21.9555916677827,5.08444904470558,ped
152,6,21.953679697302103,5.11761600659001,ped
153,6,21.951020863352603,5.163090656056809,ped
154,6,21.936803072448303,5.18966405828269,ped
155,6,21.9361259162364,5.2466945527731,ped
156,6,21.937300981427605,5.26859819115926,ped
157,6,21.9417497981578,5.30947278404344,ped
158,6,21.950510506648804,5.34154870287695,ped
159,6,21.9474490860601,5.38601726501243,ped
160,6,21.9404758708048,5.40392456145339,ped
161,6,21.947040800696996,5.464401830853079,ped
162,6,21.9477290042644,5.50535544733816,ped
163,6,21.9464195036488,5.5403662284115995,ped
164,6,21.946061009183698,5.575059903703849,ped
165,6,21.9391027311978,5.59638783483268,ped
166,6,21.9596016438761,5.64576795785596,ped
167,6,21.962556733668297,5.69246684102564,ped
168,6,21.962479557776497,5.72649954214785,ped
169,6,21.9617015749963,5.77406107207375,ped
170,6,21.9477763445166,5.78420489780092,ped
171,6,21.936590819296303,5.83284936030726,ped
172,6,21.9327942633291,5.847000555885531,ped
173,6,21.9272674736587,5.89625371211909,ped
174,6,21.9151483691022,5.9072655915828,ped
175,6,21.9227638869408,5.946108093445161,ped
176,6,21.921924910310697,5.96632382039146,ped
177,6,21.913623483954,5.98547633662079,ped
178,6,21.915805550606198,6.02712327190999,ped
179,6,21.916004714197896,6.0700691661481105,ped
180,6,21.918449447286402,6.083067702439281,ped
181,6,21.9226866527003,6.11372209113685,ped
182,6,21.9206192412603,6.1584128646039105,ped
183,6,21.906896869790398,6.17864103927469,ped
184,6,21.8711071723575,6.19876278590114,ped
185,6,21.874450631153604,6.22388540583856,ped
186,6,21.8744318039703,6.24189382059137,ped
187,6,21.874029898066002,6.266457868342191,ped
188,6,21.8739776176232,6.2935360257958495,ped
189,6,21.8635549823172,6.337007505750691,ped
190,6,21.8502384066655,6.358610531590589,ped
191,6,21.8540922221654,6.37257252175673,ped
192,6,21.857062249227,6.38306533110951,ped
193,6,21.865143311961198,6.416114039611349,ped
194,6,21.859579179117397,6.4268066349420705,ped
195,6,21.8686126483711,6.43541394467839,ped
196,6,21.862458493386804,6.4512779471455,ped
197,6,21.871946148987604,6.469716139035651,ped
198,6,21.8650376618997,6.48436337643456,ped
199,6,21.8593750364359,6.532976388987019,ped
200,6,21.882683556126498,6.541003634762441,ped
201,6,21.887620323656396,6.556939834031541,ped
202,6,21.879927629925998,6.571692254702341,ped
203,6,21.888138148994898,6.58624862371253,ped
204,6,21.8924998316536,6.616439957059339,ped
205,6,21.901855541374896,6.62526601610387,ped
206,6,21.910516668070002,6.64647693862257,ped
207,6,21.911221209275798,6.674095949705009,ped
208,6,21.9159264491303,6.68631152412621,ped
209,6,21.9248713839436,6.704393088709931,ped
210,6,21.915119836583802,6.721862847635321,ped
211,6,21.9326785967392,6.734398328575719,ped
212,6,21.920136269550298,6.73743308380463,ped
213,6,21.9299625032571,6.74442061394305,ped
214,6,21.9182616422432,6.749059880857789,ped
215,6,21.9252497947679,6.76422494359519,ped
216,6,21.9170019325256,6.77162698295889,ped
217,6,21.9234075315444,6.770606269551299,ped
218,6,21.9261012191225,6.780731248645611,ped
219,6,21.919419280620104,6.783800857503071,ped
220,6,21.9193943851712,6.79170889686699,ped
221,6,21.9206192412603,6.789356899325969,ped
222,6,21.932041273245698,6.809091521720999,ped
223,6,21.9260674546698,6.81634883683802,ped
224,6,21.917149904850397,6.812562861436571,ped
225,6,21.9237173242875,6.81459806438951,ped
226,6,21.9212590542987,6.81492514779987,ped
227,6,21.913324874713396,6.815216424552769,ped
228,6,21.9215204565128,6.822384446696191,ped
229,6,21.9316329878827,6.83037650820037,ped
230,6,21.924739438064105,6.84353997684093,ped
231,6,21.910240328586504,6.84253046638538,ped
232,6,21.912829455278896,6.84628158815827,ped
233,6,21.912851861183,6.852506695172121,ped
234,6,21.9225610862796,6.85074409738536,ped
235,6,21.9410608944059,6.874605762832661,ped
236,6,21.934000545079304,6.87050486000181,ped
237,6,21.933517573369397,6.872622840322549,ped
238,6,21.926096240032702,6.873363479929281,ped
239,6,21.930739241264803,6.88543154881536,ped
240,6,21.930027231424397,6.89248007280375,ped
241,6,21.931971565988604,6.92390559803303,ped
242,6,21.928513588127302,6.930151243792269,ped
243,6,21.931376564758303,6.949801844047049,ped
244,6,21.9330495389288,6.9624182351965995,ped
245,6,21.938155595511603,6.97646984897901,ped
246,6,21.933599728350895,6.98331298551343,ped
247,6,21.9290289239209,6.998438215532481,ped
248,6,21.922647500716895,7.0143902856502995,ped
249,6,21.9228317270392,7.04492206426172,ped
250,6,21.9142652030502,7.06109290313733,ped
251,6,21.913112427065702,7.0761776780518195,ped
252,6,21.906699476109498,7.122043808453599,ped
253,6,21.888934083727698,7.137560519407639,ped
254,6,21.8845059029908,7.16753993024513,ped
255,6,21.871213503154003,7.1880055452604195,ped
256,6,21.8691322436204,7.206532115994401,ped
257,6,21.865579663053,7.22424833986455,ped
258,6,21.855718575717802,7.258364440740791,ped
259,6,21.8664211292281,7.286575963508611,ped
260,6,21.8559351661238,7.301190214437639,ped
261,6,21.8635706003215,7.3256275871422805,ped
262,6,21.855497006222,7.34621363389194,ped
263,6,21.856348430576602,7.373368344851179,ped
264,6,21.8583027233204,7.40695666220935,ped
265,6,21.8681837270148,7.43222678768188,ped
266,6,21.8549169422611,7.478208681921361,ped
267,6,21.8581633088062,7.516776089072651,ped
268,6,21.862741581871,7.55390267211505,ped
269,6,21.865365562191897,7.588544689350691,ped
270,6,21.852653945950102,7.613051769312429,ped
271,6,21.867384583103,7.65770424657714,ped
272,6,21.870494024678898,7.70253348152951,ped
273,6,21.872291476094198,7.7492995824114,ped
274,6,21.879414064043196,7.79764592191638,ped
275,6,21.912654467502104,7.83433123312587,ped
276,6,21.898832514236396,7.876583789110299,ped
277,6,21.906303638470998,7.90501688137391,ped
278,6,21.9024622706956,7.95899021473135,ped
279,6,21.9118130013271,7.9765203451204805,ped
280,6,21.913100096038605,8.028579840838681,ped
281,6,21.917952219042,8.07697846078649,ped
282,6,21.9238350136326,8.110525700653861,ped
283,6,21.9207828315894,8.162162596125869,ped
284,6,21.9285775966605,8.20291022222033,ped
285,6,21.9272008783327,8.24655692334683,ped
286,6,21.921676578207197,8.306195216116379,ped
287,6,21.9308181870674,8.3459930808328,ped
288,6,21.931487874644603,8.39574165650077,ped
289,6,21.928482993954397,8.450655415442869,ped
290,6,21.9236607454898,8.49604915470053,ped
291,6,21.935304346971,8.5317591866968,ped
292,6,21.9325708266746,8.56868536137503,ped
293,6,21.926501316216804,8.60530158771364,ped
294,6,21.923130472426802,8.65594142045458,ped
295,6,21.9312115351611,8.70157291124986,ped
296,6,21.9200160517612,8.747425971540942,ped
297,6,21.9297875154802,8.80057215360649,ped
298,6,21.919249271933104,8.841367081053981,ped
299,6,21.9283460689851,8.887612867052491,ped
300,6,21.925400937372498,8.935123964244669,ped
301,6,21.9233097196594,8.97319097287175,ped
302,6,21.9365267135152,9.03779777486862,ped
303,6,21.9363051440194,9.07356631116995,ped
304,6,21.950547830372702,9.138003824113849,ped
305,6,21.947607677849803,9.175801961892109,ped
306,6,21.9429447602586,9.233261280490948,ped
307,6,21.972343795942002,9.281658033280081,ped
