frame,id,x_c,y_c,x_1,y_1,x_2,y_2,type
89,1,5.41627560334217,6.037784431799049,5.6497050444604895,6.06463590887787,5.18284616222385,6.01093295472023,veh
90,1,5.48434620542618,6.04688730868878,5.71777615534093,6.074114023133099,5.25091625551143,6.01966059424446,veh
91,1,5.5497926899338195,6.051227978213429,5.7830206476667305,6.074683620734019,5.31656473220091,6.027772335692839,veh
92,1,5.61373479060357,6.052280932420759,5.84679700790013,6.0760484671515895,5.3806725733070095,6.02851339768993,veh
93,1,5.68752706291638,6.06087768406394,5.920476073007751,6.08577461966537,5.45457805282501,6.0359807484625,veh
94,1,5.75480648655516,6.065804487073411,5.98775320706261,6.091039645100219,5.5218597660477196,6.0405693290466,veh
95,1,5.82981579992327,6.06943474958575,6.0624602953526,6.09517972163321,5.597171304493929,6.0436897775382805,veh
96,1,5.88326817184021,6.07909310497553,6.11541480996495,6.106580831987309,5.6511215337154805,6.05160537796375,veh
97,1,5.96059238175569,6.08755935033498,6.19214970641793,6.1112553991677,5.72903505709345,6.06386330150225,veh
98,1,6.02903593162128,6.096110691896981,6.25952071341372,6.12498323558612,5.798551149828839,6.0672381482078395,veh
99,1,6.11048749815905,6.097642423542861,6.3441160058797506,6.123665452838121,5.8768589904383495,6.071619394247611,veh
100,1,6.1763826139169,6.09947879704989,6.409771351321,6.12631043106803,5.9429938765128,6.0726471630317596,veh
101,1,6.2504986079569,6.118933518860491,6.4836457942569,6.142542563504059,6.017351421656901,6.09532447421692,veh
102,1,6.3306985352822895,6.12555308758525,6.563849664754599,6.15012184949075,6.09754740580997,6.10098432567975,veh
103,1,6.402788120349469,6.13302120155247,6.635620488859769,6.15833229744613,6.16995575183917,6.107710105658811,veh
104,1,6.4730370071399905,6.13426228323897,6.706231511507781,6.160425994746519,6.23984250277221,6.108098571731429,veh
105,1,6.54402186796332,6.143769271691481,6.777156715949941,6.17116694173555,6.310887019976691,6.11637160164742,veh
106,1,6.6154507808690095,6.148897685285469,6.8483800750988,6.17313420312363,6.38252148663921,6.124661167447321,veh
107,1,6.69467534544231,6.15496419229321,6.926872608811611,6.18069288285499,6.4624780820730106,6.129235501731441,veh
108,1,6.765123934830741,6.17131881746924,6.99673061274647,6.198405104099491,6.533517256914999,6.14423253083899,veh
109,1,6.8366109777283,6.176524440921151,7.06775630448313,6.20514004241425,6.60546565097347,6.147908839428049,veh
110,1,6.90962364671462,6.177637560306059,7.144521474323571,6.20871026694811,6.67472581910568,6.146564853664019,veh
111,1,6.99557857043483,6.18313955767716,7.229804913958191,6.2120357604002,6.76135222691147,6.154243354954129,veh
112,1,7.070368846940769,6.202051139301091,7.304533626096361,6.228845376781781,6.83620406778517,6.175256901820401,veh
113,1,7.14935822036532,6.207272408243151,7.38334059600155,6.23595326287812,6.915375844729089,6.178591553608191,veh
114,1,7.234389932967289,6.20678854284032,7.46807377229951,6.23774193672004,7.0007060936350705,6.175835148960591,veh
115,1,7.294208620187059,6.21779660795394,7.527733969432019,6.247372181107191,7.060683270942099,6.188221034800691,veh
116,1,7.3653218249093,6.228161172785501,7.5988441213756905,6.255934716190599,7.13179952844291,6.2003876293804,veh
117,1,7.44387159822024,6.23688703152223,7.67744604632048,6.2676212613406905,7.21029715011999,6.206152801703779,veh
118,1,7.527811179289941,6.242278492869389,7.76147352197308,6.266711024531361,7.29414883660679,6.217845961207429,veh
119,1,7.606116221519099,6.256644868804701,7.83578705622617,6.28334357975607,7.37644538681203,6.229946157853321,veh
120,1,7.67919287165622,6.264387860042031,7.913134034781789,6.2938502259900995,7.445251708530639,6.23492549409397,veh
121,1,7.76297090986009,6.273354125090901,7.99706509351133,6.30051367840675,7.5288767262088605,6.24619457177505,veh
122,1,7.84252695530611,6.29035733851326,8.076797309720469,6.3193269351209995,7.608256600891741,6.26138774190552,veh
123,1,7.907300429338879,6.303946655104211,8.1373931834837,6.33096285502653,7.67720767519406,6.27693045518189,veh
124,1,7.98075015445667,6.2927739943462,8.21486456276592,6.31835818672248,7.74663574614743,6.267189801969909,veh
125,1,8.07235869688347,6.30484137362249,8.30578953719196,6.333035182876951,7.838927856574969,6.27664756436803,veh
126,1,8.140890141331951,6.31403697866119,8.37371869386905,6.34493186095172,7.908061588794861,6.28314209637066,veh
127,1,8.22252894495516,6.3160867922696795,8.45472773471374,6.3462201335069,7.99033015519657,6.2859534510324595,veh
128,1,8.30727153398703,6.3199051822612,8.54277597413702,6.34892489531708,8.07176709383705,6.29088546920532,veh
129,1,8.37178017947913,6.34416574073056,8.60655157117577,6.37242747430813,8.1370087877825,6.31590400715299,veh
130,1,8.44596982180206,6.33226791786383,8.679246369593821,6.3641460492510795,8.21269327401029,6.30038978647658,veh
131,1,8.53316023044807,6.345120370028219,8.76620425827233,6.376137617859629,8.3001162026238,6.3141031221968,veh
132,1,8.61316554313983,6.353557486792179,8.84564925889798,6.3825889021659,8.38068182738167,6.324526071418459,veh
133,1,8.682280704290099,6.37119402456804,8.91384375291215,6.399548867891901,8.45071765566805,6.342839181244191,veh
134,1,8.759315790635481,6.37717505377591,8.9897103882611,6.40418960010984,8.52892119300987,6.350160507441981,veh
135,1,8.83306214407068,6.389159499234481,9.062862085871311,6.41505978139153,8.60326220227006,6.363259217077429,veh
136,1,8.921953331975722,6.39803545291741,9.15490895642065,6.427295572285429,8.68899770753078,6.368775333549401,veh
137,1,9.017288045041491,6.4079190779256,9.25007932824025,6.43516614422703,8.78449676184274,6.38067201162417,veh
138,1,9.09893219102718,6.41138054722301,9.33110922973848,6.44132537938374,8.866755152315891,6.38143571506229,veh
139,1,9.17292492913255,6.4175785781073404,9.404522957509009,6.445807367116211,8.94132690075608,6.38934978909847,veh
140,1,9.25954014341693,6.424602131195769,9.49018138011092,6.45120722360443,9.028898906722938,6.39799703878711,veh
141,1,9.338258582743679,6.43056090055993,9.57247004397153,6.45951790445608,9.10404712151584,6.40160389666377,veh
142,1,9.41272373833225,6.440798266284539,9.642416832883038,6.46795349483075,9.183030643781471,6.41364303773833,veh
143,1,9.49079626059391,6.44903720683987,9.72405271092678,6.474949191314759,9.25753981026105,6.42312522236498,veh
144,1,9.57311901381518,6.46027092316922,9.80595468950226,6.48889173982571,9.3402833381281,6.4316501065127305,veh
145,1,9.67438858281301,6.460043618365099,9.906142811692801,6.49124517770249,9.44263435393321,6.428842059027719,veh
146,1,9.75116850774984,6.4669164405118,9.982266389237779,6.49215541451182,9.52007062626191,6.44167746651178,veh
147,1,9.83710702278526,6.46585229278306,10.0725426482184,6.493198447188799,9.601671397352131,6.43850613837731,veh
148,1,9.92065215942431,6.48995614195266,10.151580611701801,6.51462488235623,9.68972370714683,6.46528740154909,veh
149,1,9.998504372832741,6.50354812972485,10.2342707159439,6.52982390364562,9.76273802972154,6.477272355804089,veh
150,1,10.0873641425584,6.50409470428741,10.3233940422191,6.532280881595451,9.851334242897561,6.47590852697937,veh
151,1,10.1743838500028,6.508240250382,10.4112942218819,6.53383525468238,9.93747347812374,6.48264524608163,veh
152,1,10.260195929125901,6.52142113064054,10.494293674352198,6.54869109278122,10.0260981838997,6.49415116849985,veh
153,1,10.3587164710244,6.53521498339546,10.5894172369004,6.5642129454040505,10.128015705148302,6.50621702138687,veh
154,1,10.4479804795119,6.544845354981709,10.6839740002281,6.57105829254364,10.211986958795698,6.518632417419781,veh
155,1,10.5209614759206,6.5524795909826,10.753600756186499,6.58007950760671,10.2883221956546,6.524879674358491,veh
156,1,10.6075774533996,6.5482184208998,10.840757075471899,6.5782162950881204,10.3743978313273,6.51822054671147,veh
157,1,10.6891703381452,6.551039951490151,10.921952335809099,6.578506563450179,10.4563883404812,6.52357333953012,veh
158,1,10.7763543868359,6.563839361626941,11.009485164451098,6.58903178075382,10.5432236092206,6.538646942500059,veh
159,1,10.8556635388153,6.568221243662241,11.089264444329801,6.59109825744532,10.6220626333008,6.545344229879169,veh
160,1,10.9469751985264,6.5744344112403,11.1817549853641,6.60437122985728,10.712195411688802,6.54449759262331,veh
161,1,11.030950268146999,6.58205923450728,11.266675144349302,6.60697830275332,10.7952253919447,6.557140166261231,veh
162,1,11.114366679289802,6.5943835559796105,11.346644205295599,6.62244927573337,10.882089153284,6.566317836225849,veh
163,1,11.229320073815,6.6244797550776,11.462135397645,6.65238329597,10.9965047499851,6.5965762141852,veh
164,1,11.318858069178901,6.62132890599936,11.552409621439901,6.65369166598408,11.085306516917901,6.58896614601463,veh
165,1,11.4043269651115,6.6460496708376695,11.6386836877195,6.674812823294831,11.1699702425035,6.6172865183805,veh
166,1,11.494177361482,6.6564827959878805,11.7294321097851,6.68739332376856,11.258922613179,6.62557226820719,veh
167,1,11.5972363675164,6.672978866570831,11.8288957058624,6.70572067989427,11.365577029170401,6.6402370532474,veh
168,1,11.6922273885952,6.68097383923903,11.9249885256056,6.71210989103634,11.459466251584802,6.64983778744173,veh
169,1,11.775302397335,6.695081746589009,12.009156683470499,6.72604022843302,11.5414481111994,6.66412326474501,veh
170,1,11.868745150884,6.712322313544941,12.103680883826803,6.74872847874138,11.6338094179411,6.67591614834851,veh
171,1,11.970543613768498,6.72009023580724,12.206062936214002,6.75391133355314,11.735024291322999,6.6862691380613395,veh
172,1,12.0717755318306,6.73840258243833,12.303307162273299,6.7757107165021395,11.840243901388,6.701094448374509,veh
173,1,12.159678001077399,6.76182044682415,12.3919537462957,6.798697375915411,11.927402255859098,6.724943517732901,veh
174,1,12.269892211275899,6.7723763191125705,12.506471611078698,6.81035237568698,12.0333128114731,6.73440026253816,veh
