,timestamp,x,y
0,0.0,0.72,-1.3
1,0.08,0.72,-1.3
2,0.16,0.72,-1.3
3,0.24,0.71,-1.29
4,0.32,0.72,-1.27
5,0.4,0.72,-1.27
6,0.48,0.68,-1.31
7,0.56,0.69,-1.29
8,0.64,0.7,-1.28
9,0.72,0.71,-1.3
10,0.8,0.7,-1.27
11,0.88,0.69,-1.29
12,0.96,0.68,-1.27
13,1.04,0.71,-1.26
14,1.12,0.71,-1.29
15,1.2,0.68,-1.31
16,1.28,0.69,-1.29
17,1.36,0.69,-1.29
18,1.44,0.7,-1.27
19,1.52,0.71,-1.29
20,1.6,0.7,-1.27
21,1.68,0.71,-1.29
22,1.76,0.7,-1.27
23,1.84,0.71,-1.29
24,1.92,0.7,-1.3
25,2.0,0.72,-1.29
26,2.08,0.69,-1.29
27,2.16,0.69,-1.29
28,2.24,0.7,-1.27
29,2.32,0.71,-1.29
30,2.4,0.69,-1.29
31,2.48,0.69,-1.29
32,2.56,0.72,-1.27
33,2.64,0.69,-1.29
34,2.72,0.69,-1.29
35,2.8,0.71,-1.29
36,2.88,0.67,-1.29
37,2.96,0.71,-1.29
38,3.04,0.72,-1.27
39,3.12,0.68,-1.31
40,3.2,0.7,-1.27
41,3.28,0.69,-1.26
42,3.36,0.68,-1.27
43,3.44,0.71,-1.29
44,3.52,0.72,-1.27
45,3.6,0.72,-1.27
46,3.68,0.71,-1.29
47,3.76,0.7,-1.27
48,3.84,0.73,-1.27
49,3.92,0.72,-1.27
50,4.0,0.7,-1.27
51,4.08,0.71,-1.26
52,4.16,0.74,-1.25
53,4.24,0.71,-1.29
54,4.32,0.75,-1.25
55,4.4,0.73,-1.25
56,4.48,0.7,-1.27
57,4.56,0.72,-1.27
58,4.64,0.72,-1.3
59,4.72,0.74,-1.3
60,4.8,0.7,-1.31
61,4.88,0.7,-1.3
62,4.96,0.72,-1.3
63,5.04,0.72,-1.27
64,5.12,0.7,-1.27
65,5.2,0.73,-1.3
66,5.28,0.71,-1.29
67,5.36,0.71,-1.3
68,5.44,0.73,-1.27
69,5.52,0.72,-1.27
70,5.6,0.7,-1.3
71,5.68,0.73,-1.3
72,5.76,0.72,-1.31
73,5.84,0.68,-1.31
74,5.92,0.7,-1.3
75,6.0,0.7,-1.3
76,6.08,0.73,-1.25
77,6.16,0.73,-1.3
78,6.24,0.7,-1.3
79,6.32,0.7,-1.27
80,6.4,0.7,-1.3
81,6.48,0.7,-1.31
82,6.56,0.7,-1.31
83,6.64,0.73,-1.3
84,6.72,0.69,-1.3
85,6.8,0.7,-1.3
86,6.88,0.7,-1.3
87,6.96,0.73,-1.3
88,7.04,0.69,-1.3
89,7.12,0.68,-1.31
90,7.2,0.68,-1.31
91,7.28,0.7,-1.3
92,7.36,0.7,-1.3
93,7.44,0.71,-1.3
94,7.52,0.7,-1.31
95,7.6,0.72,-1.3
96,7.68,0.71,-1.25
97,7.76,0.7,-1.27
98,7.84,0.68,-1.3
99,7.92,0.7,-1.3
100,8.0,0.7,-1.3
101,8.08,0.72,-1.3
102,8.16,0.7,-1.3
103,8.24,0.7,-1.3
104,8.32,0.72,-1.3
105,8.4,0.7,-1.31
106,8.48,0.72,-1.3
107,8.56,0.68,-1.31
108,8.64,0.7,-1.31
109,8.72,0.68,-1.31
110,8.8,0.7,-1.31
111,8.88,0.72,-1.29
112,8.96,0.71,-1.29
113,9.04,0.7,-1.31
114,9.12,0.7,-1.27
115,9.2,0.7,-1.3
116,9.28,0.67,-1.31
117,9.36,0.7,-1.31
118,9.44,0.7,-1.31
119,9.52,0.71,-1.3
120,9.6,0.71,-1.31
121,9.68,0.73,-1.3
122,9.76,0.68,-1.27
123,9.84,0.72,-1.31
124,9.92,0.7,-1.31
125,10.0,0.74,-1.3
126,10.08,0.7,-1.31
127,10.16,0.68,-1.31
128,10.24,0.73,-1.3
129,10.32,0.71,-1.3
130,10.4,0.68,-1.31
131,10.48,0.68,-1.31
132,10.56,0.68,-1.31
133,10.64,0.68,-1.31
134,10.72,0.71,-1.31
135,10.8,0.68,-1.31
136,10.88,0.7,-1.31
137,10.96,0.7,-1.31
138,11.04,0.7,-1.31
139,11.12,0.71,-1.31
140,11.2,0.72,-1.3
141,11.28,0.71,-1.31
142,11.36,0.7,-1.27
143,11.44,0.72,-1.27
144,11.52,0.72,-1.31
145,11.6,0.68,-1.31
146,11.68,0.74,-1.25
147,11.76,0.73,-1.25
