frame,id,x_c,y_c,x_1,y_1,x_2,y_2,type
80,1,3.4424977904774505,10.4403573473658,3.68042302104804,10.4487019485937,3.20457255990685,10.4320127461379,veh
81,1,3.48669292385844,10.443370983535301,3.7207821061601902,10.446852519937698,3.2526037415566895,10.439889447132801,veh
82,1,3.5075202718415803,10.4434337506397,3.7417632743070297,10.447275423493199,3.27327726937613,10.439592077786198,veh
83,1,3.54940859186147,10.443733565458,3.7840295012049703,10.448002217653,3.31478768251797,10.439464913262901,veh
84,1,3.5816575149564804,10.4437497055705,3.81581590410454,10.4485343522734,3.3474991258084303,10.4389650588677,veh
85,1,3.6403003162397902,10.453597441391599,3.8742588950738504,10.458168827686599,3.4063417374057203,10.4490260550966,veh
86,1,3.6551118754110403,10.444142993446,3.8856656954614706,10.4470414224294,3.42455805536061,10.4412445644626,veh
87,1,3.69618527258833,10.4457275673382,3.92863636083297,10.4468266896439,3.4637341843436897,10.4446284450324,veh
88,1,3.73339624097189,10.449784625103,3.96626943799377,10.451303899808698,3.50052304395001,10.448265350397302,veh
89,1,3.78347338567873,10.4483928256992,4.01838341599698,10.452998122533801,3.54856335536049,10.443787528864599,veh
90,1,3.8315023816883302,10.4379249182801,4.062890866669799,10.440468208745001,3.60011389670686,10.435381627815199,veh
91,1,3.87214414803334,10.4438713117406,4.10952288193266,10.4461468892968,3.6347654141340096,10.4415957341845,veh
92,1,3.9404332241303903,10.4555194343226,4.17466098315619,10.453836460766901,3.70620546510459,10.4572024078784,veh
93,1,3.9798980817938197,10.4429391132506,4.21932458738019,10.446359512863,3.74047157620745,10.4395187136381,veh
94,1,4.01678255933972,10.448641463929501,4.25152411194887,10.449832734662,3.7820410067305805,10.447450193197,veh
95,1,4.066721453385401,10.4479911315151,4.29978549399207,10.452903268803999,3.8336574127787406,10.443078994226099,veh
96,1,4.116425989735999,10.462915029538,4.3481487706853,10.4673302469977,3.88470320878669,10.458499812078301,veh
97,1,4.167931045310589,10.455456015092501,4.39903055706456,10.4584597063441,3.93683153355663,10.4524523238408,veh
98,1,4.21841364920887,10.4610934792582,4.4485957015339,10.4633832558338,3.9882315968838298,10.4588037026826,veh
99,1,4.27161374266575,10.4658083485047,4.50643648493204,10.4732133995436,4.03679100039945,10.458403297465802,veh
100,1,4.32275279265741,10.469021046062501,4.55674896552261,10.475725714034901,4.08875661979222,10.4623163780901,veh
101,1,4.36526152882244,10.467092058063699,4.59856033470279,10.4735453315556,4.13196272294209,10.4606387845719,veh
102,1,4.41552379572948,10.465337513705801,4.65360203130657,10.4713969032385,4.17744556015238,10.4592781241732,veh
103,1,4.4783352447035405,10.463832244419802,4.715364699026741,10.4693084704913,4.2413057903803395,10.4583560183482,veh
