id,frame,label,x_est,y_est,psi_est,vel_est
1,172,veh,2.12493768223259,6.055972644505099,0.019247318689340768,2.6051188928865256
1,173,veh,2.22450053601845,6.0543877915671365,0.01901189565636052,2.605445513989521
1,174,veh,2.306013407925053,6.051418662207356,0.018272095687227555,2.6050854807977464
1,175,veh,2.3916539765360114,6.055545216681248,0.01886317197501447,2.604968021222557
1,176,veh,2.4747218547226466,6.062521963633023,0.020318255348055394,2.604530895852433
1,177,veh,2.565520394490345,6.065182215347161,0.020555638431733483,2.6050480956127577
1,178,veh,2.649897028149456,6.068408502233312,0.021006210247974215,2.60469134338154
1,179,veh,2.7423519299667247,6.070438453127041,0.02103410485101456,2.6055387008689377
1,180,veh,2.8316335949773093,6.0702702809705205,0.020390432089229377,2.6059113139189694
1,181,veh,2.912849141848752,6.075282293900086,0.021458793600979978,2.6049602015849755
1,182,veh,2.9967939582892535,6.0817393448703045,0.022953149641705996,2.6044578782602925
1,183,veh,3.0870613609753237,6.083617129015217,0.022891293217731784,2.6050775450330943
1,184,veh,3.1753361023940885,6.079736906794823,0.020969849775848367,2.6053138413424533
1,185,veh,3.263023650885731,6.073030946016382,0.01817012486663224,2.6054302753538865
1,186,veh,3.3462107509843397,6.071446002733229,0.01715206952145867,2.604656097659031
1,187,veh,3.4334057155421984,6.0687587987283695,0.01576683141639354,2.6047027634480786
1,188,veh,3.5225528256794094,6.070087436675318,0.015740153624249104,2.605191042783722
1,189,veh,3.610324379891685,6.074007687077265,0.016588407173276167,2.6053919864496113
1,190,veh,3.6985364393734432,6.080549747997241,0.018293029334996398,2.605708602121111
1,191,veh,3.785275690724476,6.081197317341959,0.017976441587086334,2.6056597430936126
1,192,veh,3.8744075225583594,6.082045360316727,0.017721505710108252,2.6061917385686786
1,193,veh,3.9649833460502992,6.086700041390186,0.01875649935553687,2.607108928630054
1,194,veh,4.056209286582044,6.09374494294916,0.020573658777412712,2.608217696763976
1,195,veh,4.148507803776542,6.100695215745565,0.022301541000377498,2.6096233822886266
1,196,veh,4.238710018775473,6.104785792260187,0.023015503249589335,2.610474967360279
1,197,veh,4.329443198837709,6.1071159522926655,0.023099885752007106,2.6114716679698797
1,198,veh,4.4163039237744535,6.103817759088615,0.021271496831463253,2.6113683696218457
1,199,veh,4.510387221491085,6.1006533908780884,0.019485360229297165,2.613312185263773
1,200,veh,4.594475346221354,6.099924726166108,0.018666791617016277,2.6124047149295517
1,201,veh,4.679689407836102,6.101650322594069,0.01871423090230696,2.6118355426819693
1,202,veh,4.76712785693715,6.102840826605816,0.018559139593699307,2.6119243586102865
1,203,veh,4.854538258364046,6.10767548388624,0.019677516877605432,2.6120262225798054
1,204,veh,4.94965316859863,6.1115785089310215,0.020386931728344944,2.614505062807465
1,205,veh,5.040511144360399,6.112784300774981,0.02016167296803092,2.6156438340694796
1,206,veh,5.133469897413507,6.116413122146389,0.02077599796752119,2.617472505914535
1,207,veh,5.225105250223221,6.11834124055051,0.020785015630848443,2.618869162392414
1,208,veh,5.3167524517333735,6.119114489301945,0.0203878477784814,2.6202661735281016
1,209,veh,5.409030330967235,6.120860653111461,0.02034004717653527,2.621882728502386
1,210,veh,5.498078477046581,6.123638182516209,0.020680224117940932,2.622422247259988
1,211,veh,5.593190532171318,6.124951796536888,0.02045012897864955,2.6250186375910607
1,212,veh,5.681157699318634,6.132773426555728,0.02257647581098383,2.625198299138046
1,213,veh,5.76676104379613,6.132741786829446,0.02188142978856288,2.6244963493030404
1,214,veh,5.8566977546373975,6.133952246503945,0.02161358527692224,2.6253331537613476
1,215,veh,5.959939497020894,6.135196894453007,0.021263982639787012,2.630915028216093
1,216,veh,6.049189644434143,6.1358981854324615,0.020839677483879597,2.631441257063036
1,217,veh,6.1365524135324305,6.142369045100944,0.02248954925348847,2.6313238544570297
1,218,veh,6.227028660410848,6.149621347757455,0.024342396253163732,2.6323587301888876
1,219,veh,6.32297791216829,6.157699583539806,0.026385837555850847,2.6354310159412533
1,220,veh,6.411576412743722,6.163428807852334,0.027591876656920953,2.6357222236299926
1,221,veh,6.5007254898472695,6.169663596395893,0.028935207616235244,2.636227144620907
1,222,veh,6.595644836188843,6.16877134742464,0.027643446622775618,2.638855329812218
1,223,veh,6.686187640707797,6.172813763154603,0.02819154038086247,2.639842708341991
1,224,veh,6.774451418838586,6.176328954415443,0.028557238803046548,2.639937442081356
1,225,veh,6.865491665272629,6.1756520451295565,0.027389418285278723,2.6410686378986563
1,226,veh,6.960153740474286,6.179611966582958,0.02787568364530906,2.6436677559566526
1,227,veh,7.055139872687097,6.180081029443338,0.027098229833014034,2.6463408994245587
1,228,veh,7.139152344458816,6.181841079638264,0.026914181693791474,2.6446384741642635
1,229,veh,7.223325770925729,6.185962901911683,0.027577156754868656,2.643037891544842
1,230,veh,7.302130057387637,6.190729264681495,0.0285018586591006,2.639288089628264
1,231,veh,7.393106793609006,6.195586956942065,0.02930986085412627,2.6405124353452076
1,232,veh,7.487890194313105,6.197377143606641,0.028958979432508455,2.6432479382979164
1,233,veh,7.585206326489496,6.200826845628206,0.02918452070114327,2.64702250353452
1,234,veh,7.694184780623375,6.1982833137528095,0.027142345135449844,2.655515324860141
1,235,veh,7.780695161605304,6.2086773370509745,0.030020048539440167,2.6547512467585848
1,236,veh,7.871272463448675,6.213204145181645,0.03066725875251533,2.6556249441572777
1,237,veh,7.961370696649422,6.215751008107169,0.03059001850937909,2.656265471662332
1,238,veh,8.046428090112677,6.221009245428103,0.03154006148247391,2.6548075747303495
1,239,veh,8.134979140657908,6.224957975224404,0.03195331116066995,2.6548281824217206
1,240,veh,8.230518593921651,6.228295984917036,0.032056326400857545,2.657817059532002
1,241,veh,8.319686309484126,6.234114041517363,0.03311503083259673,2.6580844796699385
1,242,veh,8.414697184644549,6.234926279704988,0.03228104946758701,2.660790641675973
1,243,veh,8.509145843606559,6.233433374925158,0.030654849496054036,2.6631943802211087
1,244,veh,8.602931813549638,6.238758007065346,0.03153021904561176,2.665380699073899
1,245,veh,8.692160975289074,6.23961318341442,0.030828368297633923,2.6655011221537586
1,246,veh,8.783561834111978,6.242646708637449,0.030905045877595193,2.666598007383621
1,247,veh,8.882476901452177,6.244796901615819,0.03057934218090982,2.6709621816691635
1,248,veh,8.97234591098052,6.2482286278560615,0.030824019921140096,2.67131878376851
1,249,veh,9.064277155600033,6.250505191434438,0.030623963827858362,2.6725651731482007
1,250,veh,9.154893987788553,6.25417300956633,0.030943703262317827,2.673234560937425
1,251,veh,9.251555012127302,6.2536546738833785,0.029685452423440024,2.6765218233591734
1,252,veh,9.340577395552874,6.249593936660707,0.027281072941982367,2.6763222605449495
1,253,veh,9.430840865420873,6.253780840975448,0.027898744755673194,2.6767898892502386
1,254,veh,9.517299366383993,6.249940783927131,0.025657126604697208,2.675445372625392
1,255,veh,9.610178453766231,6.2537384007571015,0.026162184130121783,2.6770974664247063
1,256,veh,9.701532329682548,6.2522050181006055,0.024755693818749286,2.6779781146833117
1,257,veh,9.79573659132493,6.254390609155117,0.024701418760233074,2.680179527154254
1,258,veh,9.891123727425216,6.254809773681914,0.024005999555064255,2.682868481338842
1,259,veh,9.983232698729939,6.2593126373317185,0.024826859303856988,2.684081913470404
1,260,veh,10.070161926612883,6.264382171093447,0.02587046963073492,2.6829304566934438
1,261,veh,10.162220459869301,6.264907316686632,0.02520539543135464,2.6840803601350673
1,262,veh,10.258119901979406,6.26910866957983,0.02584452723271272,2.687012288894939
1,263,veh,10.348346909187367,6.272236972557832,0.02612989172924275,2.6872965469121923
1,264,veh,10.438068462310316,6.272864932629822,0.025514463702494293,2.6873156521815655
1,265,veh,10.534688864180252,6.279550926731593,0.027026450102035884,2.690577019073532
1,266,veh,10.62818787039693,6.280410447718893,0.026429457682040806,2.69228770136192
1,267,veh,10.714204157644124,6.2802860395295115,0.025569571874914435,2.6905110369257286
1,268,veh,10.80454257431913,6.278520038127563,0.024108582804291633,2.6907369229343354
1,269,veh,10.90180999881851,6.27489204745139,0.021965973406058416,2.6941478966093273
1,270,veh,10.994196203318749,6.279272987655524,0.022807164393892358,2.695339687360859
1,271,veh,11.088526582900824,6.280441485291599,0.022454194572533445,2.6973830392819074
1,272,veh,11.181471903021079,6.27956068643725,0.0213898288963909,2.6987318409948187
1,273,veh,11.26819407036555,6.280328716871438,0.021000895045466865,2.6971798526826967
1,274,veh,11.357821708267624,6.288152313740283,0.02313006485608964,2.6970769517218782
1,275,veh,11.462741073416513,6.291309645992002,0.023395836410629717,2.7040749414316307
1,276,veh,11.56515298524324,6.296997301988213,0.024578023798011488,2.709827097508422
1,277,veh,11.66467240222264,6.30699764781029,0.02729169150760215,2.714190814650889
1,278,veh,11.74636792677333,6.308558398239156,0.027045554240815135,2.7100354282042964
1,279,veh,11.833500636029697,6.30915914789383,0.026414082175902506,2.708481840773214
1,280,veh,11.928508347153073,6.308756940851255,0.02536941000032172,2.7106416443295616
1,281,veh,12.017906443512324,6.312891447335835,0.026038878734469747,2.710184773955325
1,282,veh,12.111603923506525,6.311509315196324,0.024668557454641377,2.7116936619779373
1,283,veh,12.202241431715265,6.313367745980409,0.024533043424928628,2.7117763852997516
1,284,veh,12.29556076372702,6.313478698267322,0.02375178084879805,2.7131041636438384
1,285,veh,12.391845003799052,6.316235676100651,0.02391884368978744,2.715845357023157
