frame,id,x,y,type
129,8,12.5933656956969,9.06103098642744,ped
130,8,12.658784130881,9.079359674162221,ped
131,8,12.6852313564083,9.082873216402142,ped
132,8,12.731824679056801,9.08406614744561,ped
133,8,12.7474865958955,9.09956456450003,ped
134,8,12.7780258576913,9.113330338006831,ped
135,8,12.8531051857297,9.10917471848894,ped
136,8,12.907489301485901,9.1090197343184,ped
137,8,12.9214140331164,9.10644120647,ped
138,8,12.952659807001,9.098458208863189,ped
139,8,12.9789205405869,9.090922919650131,ped
140,8,13.0155127006477,9.09656820386951,ped
141,8,13.041448989349101,9.0894962704905,ped
142,8,13.094072785813001,9.05366586756281,ped
143,8,13.1345382727953,9.05824567109143,ped
144,8,13.187618470675302,9.075023452669038,ped
145,8,13.2374166445647,9.065475746514421,ped
146,8,13.256270887595699,9.07864475290483,ped
147,8,13.2834413725856,9.06456787564177,ped
148,8,13.322411979053099,9.07037268569237,ped
149,8,13.3812719014048,9.08851889092049,ped
150,8,13.4293435700848,9.09023301300817,ped
151,8,13.465690480469101,9.093370165119632,ped
152,8,13.507188308212,9.10228239359695,ped
153,8,13.5537644222243,9.1154089283637,ped
154,8,13.5680949583324,9.122752900120819,ped
155,8,13.620117446019199,9.1326300186013,ped
156,8,13.623952168825,9.14699085610173,ped
157,8,13.6872492936565,9.159994198322659,ped
158,8,13.7383981858161,9.176462721193671,ped
159,8,13.768922190470601,9.178836625939608,ped
160,8,13.790373589255099,9.19632656120015,ped
161,8,13.8358855708822,9.20633808445123,ped
162,8,13.8819759400926,9.223259850864949,ped
163,8,13.899279206003001,9.239819206949461,ped
164,8,13.9590429188292,9.242654338626009,ped
165,8,13.982927512320499,9.249655876264551,ped
166,8,14.0378191586572,9.25453532295256,ped
167,8,14.0731071879514,9.2719112554338,ped
168,8,14.123278913431301,9.281846138161,ped
169,8,14.1277081680049,9.28719848526682,ped
170,8,14.1752037199319,9.28131249303165,ped
171,8,14.215432153516,9.295563550077949,ped
172,8,14.210181745403302,9.288898095329381,ped
173,8,14.2693981881181,9.2871274153736,ped
174,8,14.2791434565121,9.28605274491631,ped
175,8,14.331714314243698,9.28132771469126,ped
176,8,14.338434836628,9.301932661467461,ped
177,8,14.3930074313022,9.292513257226911,ped
178,8,14.4200927601545,9.29940409188649,ped
179,8,14.440453486224198,9.3216709316526,ped
180,8,14.4705340402918,9.30708822693184,ped
181,8,14.5031692784893,9.31209427241117,ped
182,8,14.530362010520198,9.318696818063051,ped
183,8,14.5718602995254,9.35151258727234,ped
184,8,14.6165774905343,9.34833285709206,ped
185,8,14.659856110524302,9.35614508116113,ped
186,8,14.674522694040698,9.372122501489901,ped
187,8,14.723319431751099,9.36965183808255,ped
188,8,14.7306053908895,9.37012246767002,ped
189,8,14.7748134191586,9.37700851229686,ped
190,8,14.7904753359973,9.382130937831,ped
191,8,14.807970096772301,9.397116182710839,ped
192,8,14.8338359897333,9.39895498757675,ped
193,8,14.8871838972211,9.41040859453741,ped
194,8,14.910155616916699,9.46479611653916,ped
195,8,14.9352823546027,9.47368528189586,ped
196,8,14.9828029566269,9.47845469975768,ped
197,8,14.982220417681802,9.47398556372629,ped
198,8,15.0406852155548,9.494625140665141,ped
199,8,15.066865618517499,9.52193641713599,ped
200,8,15.109779770238301,9.548781605680029,ped
201,8,15.1078700019243,9.560614902569501,ped
202,8,15.1509453825991,9.585363547004311,ped
203,8,15.1989643964006,9.596542418975849,ped
204,8,15.200299644639198,9.602589640164991,ped
205,8,15.252386815508899,9.618135744656499,ped
206,8,15.289324141781002,9.63100454017993,ped
207,8,15.293672781877598,9.64549811480995,ped
208,8,15.313365351602199,9.65940851182387,ped
209,8,15.3638879203693,9.679437235401899,ped
210,8,15.414088740862901,9.695328364177831,ped
211,8,15.4106279954283,9.692546597014221,ped
212,8,15.434252294992199,9.70598764178273,ped
213,8,15.4838347399995,9.75071278069781,ped
214,8,15.4869780304492,9.75050464490467,ped
215,8,15.513195476331802,9.750643272000438,ped
216,8,15.5640825133681,9.77201973338385,ped
217,8,15.601812359428001,9.795604577270618,ped
218,8,15.631527309811302,9.794918786508651,ped
219,8,15.6456904786271,9.80734249928591,ped
220,8,15.6795678610193,9.821176397702839,ped
221,8,15.7508753398668,9.84751575878917,ped
222,8,15.772794529700901,9.8436144722691,ped
223,8,15.8146663702968,9.850855014800679,ped
224,8,15.8309214705977,9.86309276786231,ped
225,8,15.8695739124458,9.86859076744526,ped
226,8,15.907826049483399,9.897395114863109,ped
227,8,15.9415052309652,9.9121688177043,ped
228,8,15.9875894618373,9.96203284567346,ped
229,8,16.035901377270697,10.015485920991301,ped
230,8,16.065314307219,9.990255860524869,ped
231,8,16.1069566520239,9.99218102790706,ped
232,8,16.142019407852302,9.989802333128381,ped
233,8,16.1601474464377,9.9820338225433,ped
234,8,16.1824912815449,9.98174202084491,ped
235,8,16.2329866003479,9.98594192155438,ped
236,8,16.2588945036701,9.99331530766071,ped
237,8,16.2983399620502,9.989521885581679,ped
238,8,16.3356269961943,9.99552141933373,ped
239,8,16.3776010241553,9.98827406431114,ped
240,8,16.416938618094303,9.990600529992061,ped
241,8,16.4403088685142,9.960726621485179,ped
242,8,16.484291445908802,9.95390277632056,ped
243,8,16.5065592791632,9.934706595915081,ped
244,8,16.547468287695903,9.95040938769989,ped
245,8,16.5848393425625,9.9598299273556,ped
246,8,16.5811594620003,9.91618683909642,ped
247,8,16.6373272795051,9.92410607604516,ped
248,8,16.6820679239335,9.90734642562852,ped
249,8,16.7345244950321,9.878958562687288,ped
250,8,16.774111880308197,9.867319421791699,ped
251,8,16.8062305046039,9.8564012695283,ped
252,8,16.8254719951709,9.84344753075756,ped
253,8,16.8666296596256,9.830703630902699,ped
254,8,16.9044276305957,9.82098674788792,ped
255,8,16.946154138049902,9.810058376888,ped
256,8,16.985126305713102,9.79405702413638,ped
257,8,16.9928658986931,9.79435489320958,ped
258,8,17.030027398497698,9.79327243451386,ped
259,8,17.0789099310168,9.7842133471808,ped
260,8,17.1022829490112,9.77990061458892,ped
261,8,17.1530252560951,9.78139409357575,ped
262,8,17.191009931897,9.774103166996051,ped
263,8,17.240800157880198,9.74863353392904,ped
264,8,17.2686428086501,9.72129727832448,ped
265,8,17.3096273577732,9.72220374766902,ped
266,8,17.3531364670424,9.71970129263694,ped
267,8,17.4036600292978,9.711892687703712,ped
268,8,17.425125053064402,9.68918097808176,ped
269,8,17.4640277829937,9.69809739340252,ped
270,8,17.522003216928898,9.6797729279929,ped
271,8,17.5706059228316,9.66541457421315,ped
272,8,17.591231874788402,9.65146599886417,ped
273,8,17.6161315294407,9.64064095064462,ped
274,8,17.6544188643485,9.62734069735704,ped
275,8,17.671989414086,9.6282161024522,ped
276,8,17.7326591882169,9.61498056782924,ped
277,8,17.7498823009127,9.599439004998409,ped
278,8,17.7894140508456,9.58352161974669,ped
279,8,17.8291013526566,9.56070999358989,ped
280,8,17.871936025315602,9.55131783931339,ped
281,8,17.9098134753475,9.52936345160905,ped
282,8,17.955219863363897,9.511486339775939,ped
283,8,17.9811754541231,9.488158099717321,ped
284,8,18.021503130089396,9.455274773305481,ped
285,8,18.0442875062821,9.43803576479726,ped
286,8,18.090630611812802,9.415193482430901,ped
287,8,18.1226606737252,9.395475294901551,ped
288,8,18.150418168357398,9.37447011427834,ped
289,8,18.1903620739966,9.364607330414369,ped
290,8,18.2200872431163,9.349368923433609,ped
291,8,18.2416306105296,9.32799019121985,ped
292,8,18.284625376727398,9.32213315207149,ped
293,8,18.3160865956403,9.311003812586689,ped
294,8,18.3380932124424,9.29357973140595,ped
295,8,18.3663412064275,9.287613692401369,ped
296,8,18.4085514007436,9.25361822683167,ped
297,8,18.4479162446467,9.24158679999525,ped
298,8,18.488768482420898,9.224683874376991,ped
299,8,18.530903739335898,9.212718869327949,ped
300,8,18.5537028759258,9.193056317141869,ped
301,8,18.6002776061509,9.179292814465411,ped
302,8,18.6513417679535,9.174051738046131,ped
303,8,18.690050341889,9.164214501023448,ped
304,8,18.7393239539704,9.15205931393363,ped
305,8,18.7583330747268,9.136493907384251,ped
306,8,18.801296049299896,9.11199562199416,ped
307,8,18.821692647392602,9.107162159620481,ped
308,8,18.8489278510471,9.09506033704359,ped
309,8,18.8687238145155,9.08947522982815,ped
310,8,18.9147251600803,9.076806835082019,ped
311,8,18.9575223640388,9.06587278700627,ped
312,8,18.9687981720803,9.04475747111168,ped
313,8,19.022600955270104,9.02719770781826,ped
314,8,19.050234689648896,9.00719339566637,ped
315,8,19.0870221411188,8.99839108957008,ped
316,8,19.1312124994893,8.99425079815697,ped
317,8,19.1760886486218,8.97476253219931,ped
318,8,19.2125400172017,8.954335845604609,ped
319,8,19.2543823370031,8.93717404532787,ped
320,8,19.268020944011,8.922965459905232,ped
321,8,19.3187149604686,8.912378281163551,ped
322,8,19.3452178213392,8.89827301852127,ped
323,8,19.3932140913557,8.89790741483691,ped
324,8,19.4136515643945,8.894754366913089,ped
325,8,19.446757999886998,8.90112574913294,ped
326,8,19.473655985236398,8.892913858924429,ped
327,8,19.5190521545162,8.86827762059133,ped
328,8,19.5318210335048,8.87499814297559,ped
329,8,19.5880785842896,8.83961520006958,ped
330,8,19.6184622942073,8.84422385023983,ped
331,8,19.647276860361604,8.84219259250281,ped
332,8,19.6881268273055,8.84373789254758,ped
333,8,19.7471320827989,8.83823283210154,ped
