,timestamp,x,y
0,0.0,-27.63,27.41
1,0.08,-27.48,27.33
2,0.16,-27.26,27.21
3,0.24,-27.05,26.82
4,0.32,-26.93,26.77
5,0.4,-26.8,26.82
6,0.48,-26.73,26.52
7,0.56,-26.51,26.37
8,0.64,-26.46,26.38
9,0.72,-26.29,26.05
10,0.8,-26.02,25.88
11,0.88,-26.019,25.861
12,0.96,-25.882,25.72
13,1.04,-25.78,25.62
14,1.12,-25.59,25.51
15,1.2,-25.27,24.95
16,1.28,-25.19,24.89
17,1.36,-25.09,24.8
18,1.44,-25.05,24.76
19,1.52,-24.93,24.65
20,1.6,-24.3,24.59
21,1.68,-24.17,24.48
22,1.76,-24.06,24.38
23,1.84,-24.02,24.3
24,1.92,-23.98,24.32
25,2.0,-24.39,24.19
26,2.08,-23.85,23.82
27,2.16,-23.659,23.822
28,2.24,-23.53,23.714
29,2.32,-23.54,23.33
30,2.4,-23.35,23.23
31,2.48,-23.15,23.11
32,2.56,-23.06,23.03
33,2.64,-22.8,22.79
34,2.72,-22.96,22.25
35,2.8,-22.77,22.16
36,2.88,-22.61,22.07
37,2.96,-22.38,21.94
38,3.04,-22.19,21.81
39,3.12,-22.18,21.53
40,3.2,-22.03,21.43
41,3.28,-21.94,21.42
42,3.36,-21.75,21.3
43,3.44,-21.6,21.19
44,3.52,-21.499,20.905
45,3.6,-21.42,20.82
46,3.68,-21.18,20.69
47,3.76,-20.94,20.54
48,3.84,-20.86,20.3
49,3.92,-20.54,20.38
50,4.0,-20.58,20.03
51,4.08,-20.36,19.93
52,4.16,-20.26,19.72
53,4.24,-20.01,19.58
54,4.32,-19.98,19.53
55,4.4,-19.92,19.42
56,4.48,-19.71,19.29
57,4.56,-19.41,18.96
58,4.64,-19.21,18.84
59,4.72,-19.14,18.74
60,4.8,-19.05,18.62
61,4.88,-18.86,18.53
62,4.96,-18.69,18.31
63,5.04,-18.51,18.22
64,5.12,-18.43,18.13
65,5.2,-18.4,18.04
66,5.28,-18.17,17.9
67,5.36,-18.01,17.72
68,5.44,-17.7,17.5
69,5.52,-17.74,17.48
70,5.6,-17.57,17.32
71,5.68,-17.35,17.21
72,5.76,-17.08,16.9
73,5.84,-16.98,16.84
74,5.92,-16.88,16.72
75,6.0,-16.8,16.66
76,6.08,-16.58,16.469
77,6.16,-16.36,16.27
78,6.24,-16.33,16.22
79,6.32,-16.12,16.09
80,6.4,-15.9,15.77
81,6.48,-15.74,15.7
82,6.56,-15.53,15.56
83,6.64,-15.45,15.48
84,6.72,-15.26,15.33
85,6.8,-15.15,15.32
86,6.88,-15.06,15.09
87,6.96,-14.92,15.0
88,7.04,-14.707,14.832
89,7.12,-14.21,14.95
90,7.2,-14.12,14.87
91,7.28,-13.85,14.65
92,7.36,-13.7,14.52
93,7.44,-13.72,14.52
94,7.52,-13.6,14.42
95,7.6,-13.38,14.24
96,7.68,-13.17,14.05
97,7.76,-12.98,13.89
98,7.84,-12.78,13.72
99,7.92,-12.59,13.56
100,8.0,-12.66,13.1
101,8.08,-12.57,13.07
102,8.16,-12.45,13.01
103,8.24,-12.3,12.76
104,8.32,-12.1,12.64
105,8.4,-11.86,12.47
106,8.48,-11.63,12.34
107,8.56,-11.81,12.36
108,8.64,-11.42,12.09
109,8.72,-11.22,11.93
110,8.8,-11.3,11.92
111,8.88,-11.06,11.75
112,8.96,-10.71,11.48
113,9.04,-10.59,11.4
114,9.12,-10.63,11.36
115,9.2,-10.32,11.13
116,9.28,-10.14,11.02
117,9.36,-10.03,10.96
118,9.44,-10.11,10.94
119,9.52,-9.5,10.75
120,9.6,-9.52,10.53
121,9.68,-9.46,10.39
122,9.76,-9.16,10.15
123,9.84,-8.95,10.02
124,9.92,-8.9,9.98
125,10.0,-8.51,9.89
126,10.08,-8.49,9.62
127,10.16,-8.43,9.6
128,10.24,-8.3,9.4
129,10.32,-8.02,9.22
130,10.4,-7.66,9.23
131,10.48,-7.81,8.98
132,10.56,-7.57,8.85
133,10.64,-7.41,8.77
