,timestamp,x,y
0,0.0,-1.65036,-2.59025
1,0.02,-1.66111,-2.60657
2,0.04,-1.67277,-2.62352
3,0.06,-1.68443,-2.63911
4,0.08,-1.69673,-2.65528
5,0.1,-1.71068,-2.66985
6,0.26,-1.7035,-2.57587
7,0.28,-1.69411,-2.54036
8,0.3,-1.68373,-2.50319
9,0.32,-1.67425,-2.46435
10,0.34,-1.66432,-2.42622
11,0.36,-1.6558,-2.38855
12,0.38,-1.64843,-2.35133
13,0.4,-1.64276,-2.31647
14,0.42,-1.63955,-2.28156
15,0.44,-1.77371,-2.45845
16,0.46,-1.76779,-2.4222
17,0.48,-1.76195,-2.38884
18,0.5,-1.75675,-2.35714
19,0.52,-1.74969,-2.32474
20,0.54,-1.74452,-2.29532
21,0.56,-1.7393,-2.2681
22,0.58,-1.73312,-2.24167
23,0.6,-1.72533,-2.214
24,0.62,-1.71809,-2.18949
25,0.64,-1.71131,-2.16324
26,0.66,-1.7042,-2.138
27,0.68,-1.69468,-2.11355
28,0.7,-1.68629,-2.08763
29,0.72,-1.69002,-2.06234
30,0.74,-1.68179,-2.03804
31,0.76,-1.67345,-2.0145
32,0.78,-1.66621,-1.99401
33,0.8,-1.66067,-1.9735
34,0.82,-1.65109,-1.95027
35,0.84,-1.64076,-1.92646
36,0.86,-1.63084,-1.89888
37,0.88,-1.62309,-1.87216
38,0.9,-1.61941,-1.84306
39,0.92,-1.61462,-1.82274
40,0.94,-1.61255,-1.7944
41,0.96,-1.60961,-1.76532
42,0.98,-1.60469,-1.73579
43,1.0,-1.59979,-1.7051
44,1.02,-1.59491,-1.67459
45,1.04,-1.59388,-1.64622
46,1.06,-1.59035,-1.61683
47,1.08,-1.58658,-1.58747
48,1.1,-1.58444,-1.56024
49,1.12,-1.58417,-1.52858
50,1.14,-1.58401,-1.49829
51,1.16,-1.58475,-1.46683
52,1.18,-1.58535,-1.43678
53,1.2,-1.58702,-1.40948
54,1.22,-1.58916,-1.38064
55,1.24,-1.59069,-1.35163
56,1.26,-1.59391,-1.32404
57,1.28,-1.59752,-1.29542
58,1.3,-1.60705,-1.2758
59,1.32,-1.61494,-1.26074
60,1.34,-1.62357,-1.23429
