id,frame,label,x_est,y_est,vx_est,vy_est
1,105,ped,23.8884226056827,16.7945387418029,-0.029303406153869456,-2.205364633359435
1,106,ped,23.887444847719607,16.7209530016174,-0.029303406153869456,-2.205364633359435
1,107,ped,23.892556303126913,16.663525561694517,-0.024145892106990648,-2.191678684861844
1,108,ped,23.893451260461127,16.60654238540337,-0.02059412069474383,-2.1579578224339446
1,109,ped,23.913089058294574,16.55404849088976,0.04442744413081652,-2.095543264462105
1,110,ped,23.922626584190475,16.502880018577418,0.07559152737577772,-2.0229911446122344
1,111,ped,23.93116330712465,16.452648955225467,0.10040911624807144,-1.951732030431693
1,112,ped,23.937430258606987,16.405605184469557,0.11243175110184209,-1.877208279160159
1,113,ped,23.93975996595392,16.357119171480658,0.10676638111124558,-1.820823385735551
1,114,ped,23.94269737344884,16.31345096547138,0.10439565127284568,-1.7560143702134656
1,115,ped,23.942813051748317,16.266908308290027,0.09231009956112626,-1.712771333868101
1,116,ped,23.945069483731,16.21805318853259,0.08951589995024181,-1.6846329371563107
1,117,ped,23.94673867876206,16.170207579999964,0.08528197156663361,-1.6577541653474377
1,118,ped,23.9469181663118,16.122553936172633,0.07713917053442476,-1.6343584796734998
1,119,ped,23.949239997012025,16.072034556951834,0.07640428352609288,-1.6226557196529388
1,120,ped,23.936984935893054,16.019854220696068,0.035004954119420624,-1.6171682258505673
1,121,ped,23.92841009464383,15.960730329086092,0.008750416980703182,-1.6310847979290202
1,122,ped,23.923669687746468,15.907611973060709,-0.004377563877789354,-1.6276789772660323
1,123,ped,23.91989459830884,15.851676973967226,-0.013581925727944451,-1.6317997918923224
1,124,ped,23.91758359197072,15.798841828375252,-0.018181441360310385,-1.6278073162015358
1,125,ped,23.91629178102691,15.745149375941068,-0.01984317182677375,-1.6262985034321236
1,126,ped,23.920955842546206,15.696269869897653,-0.007148102321988287,-1.6134638887132644
1,127,ped,23.926895767833766,15.645050380064959,0.007365171374622288,-1.6073177310373437
1,128,ped,23.930121449226505,15.594463209858759,0.014280519343332666,-1.6002543529564557
1,129,ped,23.935989924754843,15.541615350586456,0.0266679723076355,-1.5989968850651235
1,130,ped,23.941154866106842,15.49059897589505,0.03640835676241055,-1.593672575349803
