,timestamp,x,y
0,0.0,-3.28974,1.81638
1,0.02,-3.27724,1.79573
2,0.04,-3.26165,1.7762
3,0.06,-3.24629,1.75841
4,0.08,-3.22813,1.74439
5,0.1,-3.21175,1.72695
6,0.12,-3.19272,1.71314
7,0.14,-3.17754,1.69587
8,0.16,-3.15955,1.68212
9,0.18,-3.14013,1.66906
10,0.2,-3.12458,1.65233
11,0.22,-3.10433,1.64193
12,0.24,-3.08411,1.63039
13,0.26,-3.06686,1.61553
14,0.28,-3.04719,1.60359
15,0.3,-3.02556,1.59359
16,0.32,-3.00422,1.58221
17,0.34,-2.98122,1.57258
18,0.36,-2.95687,1.5644
19,0.38,-2.93626,1.55025
20,0.4,-2.91498,1.53886
21,0.42,-2.89026,1.52901
22,0.44,-2.86644,1.51758
23,0.46,-2.84722,1.50193
24,0.48,-2.82817,1.48553
25,0.5,-2.80628,1.46963
26,0.52,-2.78682,1.45317
27,0.54,-2.76652,1.43735
28,0.56,-2.74548,1.4221
29,0.58,-2.72382,1.40736
30,0.6,-2.70543,1.38834
31,0.62,-2.6908,1.36649
32,0.64,-2.6718,1.35015
33,0.66,-2.6575,1.33001
34,0.68,-2.63873,1.31521
35,0.7,-2.619,1.30211
36,0.72,-2.60023,1.28951
37,0.74,-2.58135,1.27612
38,0.76,-2.56701,1.25852
39,0.78,-2.55056,1.24067
40,0.8,-2.53337,1.22432
41,0.82,-2.51823,1.20534
42,0.84,-2.50385,1.18487
43,0.86,-2.49102,1.16246
44,0.88,-2.47945,1.13844
45,0.9,-2.45739,1.14643
46,0.92,-2.44533,1.1244
47,0.94,-2.43662,1.09766
48,0.96,-2.42809,1.07082
49,0.98,-2.41795,1.04707
50,1.0,-2.40707,1.02376
51,1.02,-2.39384,1.00391
52,1.04,-2.38114,0.98332
53,1.06,-2.36887,0.9621
54,1.08,-2.35189,0.94777
55,1.1,-2.34365,0.92171
56,1.12,-2.33429,0.90581
57,1.14,-2.31517,0.89587
58,1.16,-2.29769,0.88347
59,1.18,-2.27825,0.87332
60,1.2,-2.25815,0.86428
61,1.22,-2.25164,0.83757
62,1.24,-2.24281,0.81917
63,1.26,-2.22639,0.80275
64,1.28,-2.21024,0.78785
65,1.3,-2.19766,0.77257
66,1.32,-2.18222,0.76617
67,1.34,-2.16483,0.75505
68,1.36,-2.14282,0.7428
69,1.38,-2.1189,0.73262
70,1.4,-2.09443,0.71671
71,1.42,-2.07589,0.70085
72,1.44,-2.06126,0.68413
73,1.46,-2.04128,0.67082
74,1.48,-2.03084,0.6484
75,1.5,-2.01827,0.62398
76,1.52,-2.00378,0.60443
77,1.54,-1.9893,0.58401
78,1.56,-1.97631,0.55895
79,1.58,-1.96591,0.52904
80,1.6,-1.95243,0.50625
81,1.62,-1.93247,0.49222
82,1.64,-1.91988,0.46915
83,1.66,-1.90373,0.4539
84,1.68,-1.89153,0.43676
85,1.7,-1.87851,0.41944
86,1.72,-1.86525,0.40641
87,1.74,-1.85233,0.39346
