frame,id,x_c,y_c,x_1,y_1,x_2,y_2,type
101,1,2.4156562672986603,5.8669607077376105,2.6496068530517403,5.8715283363742605,2.18170568154557,5.86239307910097,veh
102,1,2.52216806386594,5.875181754994639,2.757816746824,5.8800638828255,2.2865193809078703,5.87029962716378,veh
103,1,2.6522736981010495,5.88448644220806,2.8854322536271,5.88990778971918,2.4191151425750097,5.87906509469695,veh
104,1,2.7802238906219303,5.871054534716129,3.0142682581734705,5.87629208221948,2.5461795230704,5.8658169872127806,veh
105,1,2.9175755972404396,5.8658517490906394,3.15276888591271,5.8710709576505495,2.68238230856817,5.86063254053073,veh
106,1,3.01839773660546,5.88487826605186,3.2548182632669995,5.88603060861727,2.78197720994392,5.88372592348645,veh
107,1,3.1202897959337403,5.891939032991839,3.35391151242499,5.89746808758121,2.8866680794425,5.88640997840246,veh
108,1,3.2346732076137297,5.8913250889599595,3.46962039177077,5.89658508114035,2.99972602345669,5.88606509677956,veh
109,1,3.36135486530815,5.8904758863924505,3.5970661949181495,5.8949252699012495,3.1256435356981402,5.886026502883659,veh
110,1,3.4694992726293905,5.891389138404209,3.70596612565179,5.89546914274625,3.233032419607,5.8873091340621695,veh
111,1,3.5891402814784996,5.887134914099491,3.82745286704347,5.89079572304036,3.35082769591354,5.88347410515862,veh
112,1,3.7033235386452,5.892013346770099,3.93836707068419,5.89547324847986,3.46828000660621,5.888553445060349,veh
113,1,3.8407193818999703,5.90315439176769,4.07800662892574,5.90633482987667,3.6034321348742098,5.89997395365872,veh
114,1,3.95100718745022,5.90936965130041,4.18560244180833,5.91223011590369,3.7164119330921,5.90650918669713,veh
115,1,4.0753822440048,5.930352139751519,4.30836524520474,5.932456054508999,3.8423992428048597,5.92824822499403,veh
116,1,4.1986081057230695,5.88903162616766,4.43834360169808,5.895113586215969,3.9588726097480698,5.88294966611935,veh
117,1,4.321351885887109,5.8895129550040695,4.55929481856975,5.89553784535526,4.08340895320447,5.88348806465288,veh
118,1,4.4222294868702505,5.896560173023139,4.65728992084593,5.90342933906151,4.18716905289458,5.88969100698478,veh
119,1,4.53634643643921,5.894620624467679,4.77359987959162,5.901606119624879,4.299092993286799,5.88763512931048,veh
120,1,4.67135951719576,5.9046475102224,4.90672062772918,5.90724958732408,4.43599840666235,5.902045433120719,veh
121,1,4.78593548778187,5.906870628112251,5.02287949547817,5.9136173064313695,4.54899148008556,5.90012394979313,veh
122,1,4.9113051583025005,5.90053575487381,5.1502352462018,5.9025529017944205,4.6723750704032,5.898518607953191,veh
123,1,5.030242649698231,5.90275189301652,5.2668479343720405,5.904782862573611,4.79363736502442,5.90072092345944,veh
124,1,5.13561767127335,5.90451284216012,5.36955121823197,5.9065532549045,4.90168412431473,5.90247242941574,veh
125,1,5.25381845720238,5.90914588881889,5.49017219726393,5.91087932954733,5.01746471714083,5.907412448090451,veh
126,1,5.3811529265401505,5.912726635954441,5.61953565172088,5.914204700052591,5.142770201359419,5.91124857185629,veh
127,1,5.5110419148986605,5.90450285154168,5.74668994778224,5.91006967888023,5.27539388201508,5.89893602420313,veh
128,1,5.643447307384269,5.91100537556903,5.8761897125949005,5.912196175172549,5.41070490217364,5.90981457596551,veh
129,1,5.76252083542014,5.90765851839123,5.99768548660051,5.91312735555439,5.527356184239769,5.90218968122808,veh
130,1,5.8780736968889,5.905244483888709,6.11020859038363,5.91087905583176,5.64593880339416,5.89960991194566,veh
131,1,5.99109154157154,5.91160494953329,6.225868200926139,5.912840775348691,5.756314882216929,5.9103691237178895,veh
132,1,6.10260860376341,5.9059145396132005,6.33589365009896,5.9071039706388495,5.86932355742785,5.90472510858755,veh
133,1,6.22755866830951,5.904460973058901,6.46321929210948,5.90988190999665,5.99189804450954,5.89904003612115,veh
134,1,6.35687353825212,5.917333816491491,6.590837536068309,5.922998907721009,6.12290954043592,5.911668725261969,veh
135,1,6.475441513623309,5.92333626216563,6.71220055802066,5.92475315083305,6.23868246922595,5.92191937349821,veh
136,1,6.63926781167984,5.910394031835099,6.878989416589481,5.91160932898247,6.399546206770211,5.909178734687741,veh
137,1,6.73662283008685,5.93461416495009,6.97364327285712,5.93569493089297,6.49960238731658,5.933533399007209,veh
138,1,6.86013315071512,5.92061265534922,7.0950038313693,5.92572538855095,6.625262470060941,5.9154999221474895,veh
139,1,6.98647848039832,5.91252189670529,7.220144949385871,5.9186235642749105,6.752812011410769,5.906420229135669,veh
140,1,7.09891673235358,5.921625676687599,7.334912794589161,5.9280610035415995,6.862920670118,5.915190349833599,veh
