,timestamp,x,y
0,0.0,-27.43,27.32
1,0.08,-27.33,27.27
2,0.16,-27.17,27.19
3,0.24,-27.0,26.89
4,0.32,-26.96,26.87
5,0.4,-27.016,26.94
6,0.48,-26.71,26.6
7,0.56,-26.62,26.38
8,0.64,-26.4,26.28
9,0.72,-26.25,26.22
10,0.8,-26.16,26.02
11,0.88,-26.06,25.91
12,0.96,-25.98,25.87
13,1.04,-25.82,25.63
14,1.12,-25.67,25.56
15,1.2,-25.5,25.46
16,1.28,-25.37,25.17
17,1.36,-25.28,25.1
18,1.44,-25.17,25.04
19,1.52,-25.06,24.95
20,1.6,-24.91,24.8
21,1.68,-24.72,24.66
22,1.76,-24.66,24.42
23,1.84,-24.52,24.32
24,1.92,-24.4,24.26
25,2.0,-24.32,24.13
26,2.08,-24.14,24.02
27,2.16,-24.0,23.73
28,2.24,-23.87,23.64
29,2.32,-23.72,23.53
30,2.4,-23.83,23.52
31,2.48,-23.48,23.3
32,2.56,-23.41,23.07
33,2.64,-23.31,22.98
34,2.72,-23.16,22.89
35,2.8,-23.05,22.84
36,2.88,-23.19,22.43
37,2.96,-22.92,22.28
38,3.04,-22.88,22.06
39,3.12,-22.67,21.91
40,3.2,-22.53,21.84
41,3.28,-22.57,21.78
42,3.36,-22.31,21.64
43,3.44,-22.16,21.56
44,3.52,-22.05,21.27
45,3.6,-21.89,21.17
46,3.68,-21.69,21.06
47,3.76,-21.73,21.01
48,3.84,-21.47,20.85
49,3.92,-21.3,20.76
50,4.0,-21.13,20.48
51,4.08,-21.02,20.39
52,4.16,-20.91,20.33
53,4.24,-20.71,20.23
54,4.32,-20.65,20.11
55,4.4,-20.49,20.02
56,4.48,-20.31,19.74
57,4.56,-20.18,19.66
58,4.64,-20.07,19.58
59,4.72,-19.91,19.48
60,4.8,-19.89,19.41
61,4.88,-19.61,19.24
62,4.96,-19.5,19.03
63,5.04,-19.29,18.88
64,5.12,-19.19,18.82
65,5.2,-19.07,18.74
66,5.28,-18.86,18.63
67,5.36,-18.88,18.59
68,5.44,-18.59,18.43
69,5.52,-18.39,18.13
70,5.6,-18.25,18.05
71,5.68,-18.15,17.98
72,5.76,-18.08,17.93
73,5.84,-17.88,17.82
74,5.92,-17.84,17.77
75,6.0,-17.5,17.4
76,6.08,-17.39,17.32
77,6.16,-17.28,17.24
78,6.24,-17.11,17.15
79,6.32,-17.01,17.07
80,6.4,-16.96,17.03
81,6.48,-16.44,16.9
82,6.56,-16.48,16.56
83,6.64,-16.35,16.5
84,6.72,-16.17,16.37
85,6.8,-15.87,16.51
86,6.88,-15.67,16.22
87,6.96,-15.56,16.14
88,7.04,-15.45,16.07
