,timestamp,x,y
0,0.0,0.42,-1.64
1,0.08,0.41,-1.63
2,0.16,0.44,-1.61
3,0.24,0.43,-1.61
4,0.32,0.44,-1.61
5,0.4,0.47,-1.59
6,0.48,0.47,-1.6
7,0.56,0.47,-1.6
8,0.64,0.46,-1.6
9,0.72,0.47,-1.6
10,0.8,0.47,-1.6
11,0.88,0.46,-1.61
12,0.96,0.44,-1.59
13,1.04,0.45,-1.58
14,1.12,0.46,-1.61
15,1.2,0.44,-1.59
16,1.28,0.45,-1.6
17,1.36,0.46,-1.61
18,1.44,0.43,-1.58
19,1.52,0.46,-1.61
20,1.6,0.46,-1.6
21,1.68,0.46,-1.61
22,1.76,0.45,-1.59
23,1.84,0.44,-1.59
24,1.92,0.46,-1.6
25,2.0,0.46,-1.61
26,2.08,0.45,-1.6
27,2.16,0.45,-1.61
28,2.24,0.46,-1.61
29,2.32,0.46,-1.58
30,2.4,0.48,-1.57
31,2.48,0.48,-1.58
32,2.56,0.46,-1.6
33,2.64,0.48,-1.58
34,2.72,0.48,-1.58
35,2.8,0.48,-1.57
36,2.88,0.48,-1.58
37,2.96,0.47,-1.58
38,3.04,0.46,-1.58
39,3.12,0.48,-1.57
40,3.2,0.48,-1.57
41,3.28,0.47,-1.59
42,3.36,0.48,-1.58
43,3.44,0.46,-1.58
44,3.52,0.48,-1.57
45,3.6,0.47,-1.57
46,3.68,0.46,-1.58
47,3.76,0.48,-1.58
48,3.84,0.48,-1.58
49,3.92,0.47,-1.57
50,4.0,0.46,-1.58
51,4.08,0.47,-1.58
52,4.16,0.47,-1.58
53,4.24,0.47,-1.57
54,4.32,0.48,-1.58
55,4.4,0.45,-1.58
56,4.48,0.45,-1.57
57,4.56,0.47,-1.58
58,4.64,0.47,-1.57
59,4.72,0.48,-1.58
60,4.8,0.46,-1.58
61,4.88,0.47,-1.58
62,4.96,0.46,-1.57
63,5.04,0.47,-1.58
64,5.12,0.43,-1.58
65,5.2,0.47,-1.57
66,5.28,0.47,-1.57
67,5.36,0.47,-1.57
68,5.44,0.47,-1.58
69,5.52,0.48,-1.58
70,5.6,0.48,-1.57
71,5.68,0.47,-1.57
72,5.76,0.48,-1.58
73,5.84,0.49,-1.58
74,5.92,0.49,-1.58
75,6.0,0.49,-1.57
76,6.08,0.48,-1.57
77,6.16,0.48,-1.57
78,6.24,0.48,-1.58
79,6.32,0.52,-1.54
80,6.4,0.52,-1.54
81,6.48,0.53,-1.53
82,6.56,0.53,-1.53
83,6.64,0.53,-1.53
84,6.72,0.53,-1.53
85,6.8,0.52,-1.53
86,6.88,0.52,-1.53
87,6.96,0.53,-1.53
88,7.04,0.53,-1.53
89,7.12,0.53,-1.53
90,7.2,0.53,-1.54
91,7.28,0.53,-1.55
92,7.36,0.53,-1.54
93,7.44,0.51,-1.53
94,7.52,0.51,-1.54
95,7.6,0.52,-1.54
96,7.68,0.52,-1.53
97,7.76,0.53,-1.54
98,7.84,0.53,-1.54
99,7.92,0.54,-1.55
100,8.0,0.49,-1.58
101,8.08,0.53,-1.53
102,8.16,0.53,-1.53
103,8.24,0.53,-1.54
104,8.32,0.52,-1.53
105,8.4,0.52,-1.52
106,8.48,0.52,-1.53
107,8.56,0.53,-1.53
108,8.64,0.53,-1.54
109,8.72,0.53,-1.54
110,8.8,0.52,-1.54
111,8.88,0.5,-1.53
112,8.96,0.53,-1.54
113,9.04,0.53,-1.53
114,9.12,0.52,-1.53
115,9.2,0.53,-1.55
116,9.28,0.52,-1.53
117,9.36,0.53,-1.53
118,9.44,0.53,-1.54
119,9.52,0.53,-1.54
120,9.6,0.54,-1.53
121,9.68,0.52,-1.53
122,9.76,0.53,-1.54
123,9.84,0.54,-1.54
124,9.92,0.53,-1.54
125,10.0,0.53,-1.53
126,10.08,0.52,-1.53
127,10.16,0.53,-1.54
128,10.24,0.51,-1.53
129,10.32,0.52,-1.53
130,10.4,0.53,-1.54
131,10.48,0.52,-1.54
132,10.56,0.53,-1.54
133,10.64,0.52,-1.53
134,10.72,0.53,-1.54
135,10.8,0.52,-1.54
136,10.88,0.53,-1.53
137,10.96,0.53,-1.54
138,11.04,0.53,-1.54
139,11.12,0.52,-1.54
140,11.2,0.54,-1.55
141,11.28,0.53,-1.55
142,11.36,0.52,-1.54
143,11.44,0.52,-1.53
144,11.52,0.51,-1.53
145,11.6,0.52,-1.53
146,11.68,0.53,-1.55
147,11.76,0.52,-1.55
148,11.84,0.53,-1.55
149,11.92,0.53,-1.53
150,12.0,0.53,-1.55
151,12.08,0.52,-1.53
152,12.16,0.53,-1.53
153,12.24,0.52,-1.52
154,12.32,0.53,-1.54
155,12.4,0.52,-1.54
156,12.48,0.53,-1.55
157,12.56,0.52,-1.54
158,12.64,0.53,-1.54
159,12.72,0.53,-1.53
160,12.8,0.53,-1.53
161,12.88,0.53,-1.54
162,12.96,0.52,-1.53
163,13.04,0.53,-1.54
164,13.12,0.53,-1.53
165,13.2,0.51,-1.53
166,13.28,0.52,-1.54
167,13.36,0.53,-1.53
168,13.44,0.52,-1.53
169,13.52,0.53,-1.54
170,13.6,0.53,-1.53
171,13.68,0.53,-1.53
172,13.76,0.52,-1.53
173,13.84,0.53,-1.53
174,13.92,0.53,-1.54
175,14.0,0.53,-1.54
176,14.08,0.54,-1.54
177,14.16,0.51,-1.53
178,14.24,0.52,-1.54
179,14.32,0.53,-1.53
180,14.4,0.53,-1.53
181,14.48,0.52,-1.53
182,14.56,0.52,-1.53
183,14.64,0.53,-1.53
184,14.72,0.53,-1.53
185,14.8,0.53,-1.54
186,14.88,0.52,-1.54
187,14.96,0.52,-1.54
188,15.04,0.53,-1.53
189,15.12,0.52,-1.53
190,15.2,0.52,-1.54
191,15.28,0.53,-1.54
192,15.36,0.51,-1.53
193,15.44,0.52,-1.53
194,15.52,0.52,-1.53
195,15.6,0.49,-1.53
196,15.68,0.53,-1.53
197,15.76,0.52,-1.53
198,15.84,0.52,-1.54
199,15.92,0.53,-1.54
200,16.0,0.53,-1.53
201,16.08,0.53,-1.53
202,16.16,0.52,-1.53
203,16.24,0.53,-1.53
204,16.32,0.52,-1.53
205,16.4,0.52,-1.54
206,16.48,0.52,-1.53
207,16.56,0.52,-1.54
208,16.64,0.53,-1.55
209,16.72,0.52,-1.53
210,16.8,0.53,-1.53
211,16.88,0.53,-1.54
212,16.96,0.5,-1.52
213,17.04,0.52,-1.53
214,17.12,0.53,-1.53
215,17.2,0.51,-1.53
216,17.28,0.52,-1.53
217,17.36,0.53,-1.54
218,17.44,0.52,-1.54
219,17.52,0.53,-1.53
220,17.6,0.53,-1.53
221,17.68,0.53,-1.53
222,17.76,0.52,-1.53
223,17.84,0.53,-1.54
224,17.92,0.53,-1.53
225,18.0,0.52,-1.53
226,18.08,0.53,-1.53
227,18.16,0.53,-1.53
228,18.24,0.53,-1.53
229,18.32,0.52,-1.53
230,18.4,0.53,-1.54
231,18.48,0.52,-1.54
232,18.56,0.53,-1.54
233,18.64,0.53,-1.53
234,18.72,0.52,-1.54
235,18.8,0.53,-1.54
236,18.88,0.53,-1.55
237,18.96,0.51,-1.53
238,19.04,0.53,-1.53
239,19.12,0.53,-1.53
240,19.2,0.52,-1.53
241,19.28,0.5,-1.53
242,19.36,0.53,-1.53
243,19.44,0.52,-1.54
244,19.52,0.52,-1.54
245,19.6,0.53,-1.53
246,19.68,0.53,-1.54
247,19.76,0.51,-1.53
248,19.84,0.49,-1.54
249,19.92,0.53,-1.54
250,20.0,0.52,-1.53
251,20.08,0.53,-1.54
252,20.16,0.53,-1.53
253,20.24,0.53,-1.54
254,20.32,0.52,-1.53
255,20.4,0.52,-1.53
256,20.48,0.53,-1.54
257,20.56,0.53,-1.54
258,20.64,0.53,-1.54
259,20.72,0.53,-1.54
260,20.8,0.53,-1.54
261,20.88,0.55,-1.56
262,20.96,0.52,-1.53
263,21.04,0.52,-1.53
264,21.12,0.52,-1.53
265,21.2,0.53,-1.54
266,21.28,0.52,-1.53
267,21.36,0.53,-1.53
268,21.44,0.53,-1.53
269,21.52,0.52,-1.54
270,21.6,0.52,-1.53
271,21.68,0.53,-1.53
272,21.76,0.53,-1.54
273,21.84,0.53,-1.55
274,21.92,0.53,-1.54
275,22.0,0.53,-1.54
276,22.08,0.53,-1.54
277,22.16,0.53,-1.53
278,22.24,0.53,-1.53
279,22.32,0.52,-1.53
280,22.4,0.52,-1.53
281,22.48,0.53,-1.54
282,22.56,0.52,-1.54
283,22.64,0.53,-1.54
284,22.72,0.52,-1.54
285,22.8,0.52,-1.54
286,22.88,0.53,-1.54
287,22.96,0.53,-1.53
288,23.04,0.53,-1.53
289,23.12,0.53,-1.53
290,23.2,0.52,-1.54
291,23.28,0.52,-1.54
292,23.36,0.53,-1.53
293,23.44,0.53,-1.54
294,23.52,0.52,-1.53
295,23.6,0.49,-1.53
296,23.68,0.54,-1.54
297,23.76,0.5,-1.54
298,23.84,0.53,-1.54
299,23.92,0.53,-1.53
300,24.0,0.52,-1.53
301,24.08,0.52,-1.52
302,24.16,0.53,-1.54
303,24.24,0.52,-1.53
304,24.32,0.53,-1.53
305,24.4,0.52,-1.53
306,24.48,0.53,-1.54
307,24.56,0.52,-1.53
308,24.64,0.52,-1.53
309,24.72,0.53,-1.54
310,24.8,0.53,-1.54
311,24.88,0.53,-1.53
312,24.96,0.52,-1.54
313,25.04,0.52,-1.54
314,25.12,0.53,-1.54
315,25.2,0.52,-1.54
316,25.28,0.53,-1.53
317,25.36,0.52,-1.53
318,25.44,0.53,-1.53
319,25.52,0.53,-1.54
320,25.6,0.53,-1.53
321,25.68,0.53,-1.53
322,25.76,0.53,-1.53
323,25.84,0.53,-1.53
324,25.92,0.52,-1.54
325,26.0,0.53,-1.54
326,26.08,0.53,-1.53
327,26.16,0.5,-1.53
328,26.24,0.52,-1.53
329,26.32,0.53,-1.53
330,26.4,0.53,-1.53
331,26.48,0.52,-1.53
332,26.56,0.53,-1.53
333,26.64,0.51,-1.52
334,26.72,0.53,-1.55
335,26.8,0.52,-1.53
336,26.88,0.54,-1.54
337,26.96,0.53,-1.53
338,27.04,0.5,-1.53
339,27.12,0.53,-1.54
340,27.2,0.52,-1.53
341,27.28,0.52,-1.61
342,27.36,0.52,-1.61
343,27.44,0.47,-1.68
344,27.52,0.52,-1.65
345,27.6,0.65,-1.71
346,27.68,0.6,-1.8
347,27.76,0.61,-1.8
348,27.84,0.62,-1.8
349,27.92,0.65,-1.81
350,28.0,0.65,-1.82
351,28.08,0.73,-1.91
352,28.16,0.75,-1.97
353,28.24,0.87,-2.08
354,28.32,0.88,-2.06
355,28.4,0.92,-2.09
356,28.48,1.01,-2.18
357,28.56,1.05,-2.25
358,28.64,1.06,-2.25
359,28.72,1.22,-2.41
360,28.8,1.17,-2.43
361,28.88,1.26,-2.51
362,28.96,1.31,-2.51
363,29.04,1.31,-2.6
