,timestamp,x,y
0,0.0,-0.17,-2.86
1,0.08,-0.14,-2.84
2,0.16,-0.17,-2.87
3,0.24,-0.13,-2.94
4,0.32,-0.1,-2.89
5,0.4,-0.12,-2.88
6,0.48,-0.13,-2.9
7,0.56,-0.16,-2.94
8,0.64,-0.13,-2.91
9,0.72,-0.11,-2.89
10,0.8,-0.13,-2.88
11,0.88,-0.13,-2.91
12,0.96,-0.11,-2.91
13,1.04,-0.13,-2.92
14,1.12,-0.17,-2.95
15,1.2,-0.15,-2.91
16,1.28,-0.16,-2.91
17,1.36,-0.12,-3.02
18,1.44,-0.11,-3.0
19,1.52,-0.13,-3.04
20,1.6,-0.09,-3.01
21,1.68,-0.08,-3.01
22,1.76,-0.09,-3.03
23,1.84,-0.08,-3.0
24,1.92,-0.07,-3.01
25,2.0,-0.1,-3.02
26,2.08,-0.07,-3.01
27,2.16,-0.12,-3.02
28,2.24,-0.11,-3.02
29,2.32,-0.06,-2.99
30,2.4,-0.09,-3.01
31,2.48,-0.12,-3.01
32,2.56,-0.08,-3.0
33,2.64,-0.09,-3.0
34,2.72,-0.1,-2.98
35,2.8,-0.08,-3.03
36,2.88,-0.12,-3.0
37,2.96,-0.11,-3.03
38,3.04,-0.1,-3.02
39,3.12,-0.11,-3.03
40,3.2,-0.14,-3.01
41,3.28,-0.19,-3.03
42,3.36,-0.07,-3.0
43,3.44,-0.09,-3.0
44,3.52,-0.11,-2.96
45,3.6,-0.09,-3.0
46,3.68,-0.08,-2.99
47,3.76,-0.14,-2.95
48,3.84,-0.08,-2.97
49,3.92,-0.09,-2.97
50,4.0,-0.12,-2.99
51,4.08,-0.11,-2.98
52,4.16,-0.1,-2.97
53,4.24,-0.1,-3.0
54,4.32,-0.11,-2.96
55,4.4,-0.08,-2.99
56,4.48,-0.08,-2.99
57,4.56,-0.08,-2.95
58,4.64,-0.08,-2.98
59,4.72,-0.12,-3.0
60,4.8,-0.08,-2.95
61,4.88,-0.08,-2.97
62,4.96,-0.09,-2.98
63,5.04,-0.1,-2.98
64,5.12,-0.08,-2.99
65,5.2,-0.09,-2.98
66,5.28,-0.1,-2.97
67,5.36,-0.07,-2.99
68,5.44,-0.06,-2.97
69,5.52,-0.08,-3.0
70,5.6,-0.1,-3.0
71,5.68,-0.11,-2.98
72,5.76,-0.1,-2.96
73,5.84,-0.08,-2.97
74,5.92,-0.09,-2.97
75,6.0,-0.09,-2.97
76,6.08,-0.09,-2.97
77,6.16,-0.09,-2.99
78,6.24,-0.09,-2.97
79,6.32,-0.1,-2.95
80,6.4,-0.13,-3.01
81,6.48,-0.12,-3.01
82,6.56,-0.08,-2.98
83,6.64,-0.07,-2.97
84,6.72,-0.1,-3.0
