,timestamp,x,y
0,0.0,-2.41118,0.56637
1,0.02,-2.39126,0.55255
2,0.04,-2.37267,0.53507
3,0.06,-2.34798,0.52138
4,0.08,-2.3262,0.50507
5,0.1,-2.30735,0.48346
6,0.12,-2.28647,0.46697
7,0.14,-2.25215,0.47461
8,0.16,-2.23019,0.46009
9,0.18,-2.22012,0.42648
10,0.2,-2.20901,0.39355
11,0.22,-2.18912,0.37567
12,0.24,-2.17046,0.38091
13,0.26,-2.15962,0.36183
14,0.28,-2.14746,0.34104
15,0.3,-2.13529,0.31918
16,0.32,-2.12188,0.29782
17,0.34,-2.1095,0.27696
18,0.36,-2.10148,0.25019
19,0.38,-2.08387,0.2332
20,0.4,-2.07901,0.19996
21,0.42,-2.07155,0.17299
22,0.44,-2.0585,0.15059
23,0.46,-2.04693,0.12856
24,0.48,-2.03769,0.10409
25,0.5,-2.02326,0.08695
26,0.52,-2.01142,0.06393
27,0.54,-2.00238,0.03498
28,0.56,-1.9924,0.0104
29,0.58,-1.9855,-0.01791
30,0.6,-1.97394,-0.04382
31,0.62,-1.96302,-0.06824
32,0.64,-1.95265,-0.09136
33,0.66,-1.94301,-0.11832
34,0.68,-1.93399,-0.14516
35,0.7,-1.92235,-0.16954
36,0.72,-1.91132,-0.18919
37,0.74,-1.90382,-0.21382
38,0.76,-1.89169,-0.23313
39,0.78,-1.87919,-0.25093
40,0.8,-1.86938,-0.27315
41,0.82,-1.85765,-0.2911
42,0.84,-1.84426,-0.30538
43,0.86,-1.83025,-0.31885
44,0.88,-1.81571,-0.33171
45,0.9,-1.80292,-0.3475
46,0.92,-1.7886,-0.36357
47,0.94,-1.7765,-0.38292
48,0.96,-1.76246,-0.39859
49,0.98,-1.74801,-0.41553
50,1.0,-1.73484,-0.43468
51,1.02,-1.72021,-0.4537
52,1.04,-1.70616,-0.47244
53,1.06,-1.68723,-0.48397
54,1.08,-1.66913,-0.50027
55,1.1,-1.6522,-0.51676
56,1.12,-1.63631,-0.53342
57,1.14,-1.61951,-0.55041
58,1.16,-1.60172,-0.56841
59,1.18,-1.58423,-0.58544
60,1.2,-1.56661,-0.60303
61,1.22,-1.55137,-0.62295
62,1.24,-1.53546,-0.64407
63,1.26,-1.52012,-0.66402
64,1.28,-1.50618,-0.68389
65,1.3,-1.49226,-0.7058
66,1.32,-1.47973,-0.72864
67,1.34,-1.46876,-0.75284
68,1.36,-1.46029,-0.77603
69,1.38,-1.45089,-0.80057
70,1.4,-1.43978,-0.82092
71,1.42,-1.42979,-0.84272
72,1.44,-1.4181,-0.86067
73,1.46,-1.40934,-0.88021
74,1.48,-1.39996,-0.89775
75,1.5,-1.39017,-0.91489
76,1.52,-1.382,-0.93492
77,1.54,-1.37135,-0.95443
78,1.56,-1.36016,-0.97204
79,1.58,-1.35066,-0.99249
80,1.6,-1.34357,-1.01011
81,1.62,-1.3357,-1.03074
82,1.64,-1.32773,-1.04821
83,1.66,-1.31977,-1.06631
84,1.68,-1.30962,-1.08469
85,1.7,-1.30049,-1.10126
86,1.72,-1.29238,-1.11967
87,1.74,-1.28617,-1.13964
88,1.76,-1.27744,-1.15967
89,1.78,-1.27036,-1.18381
90,1.8,-1.26195,-1.20557
91,1.82,-1.25427,-1.23341
92,1.84,-1.24642,-1.26144
93,1.86,-1.23795,-1.28797
94,1.88,-1.22893,-1.31312
95,1.9,-1.21841,-1.33162
96,1.92,-1.20911,-1.35676
97,1.94,-1.1995,-1.38175
98,1.96,-1.19081,-1.40803
99,1.98,-1.17976,-1.42975
100,2.0,-1.16982,-1.45314
101,2.02,-1.15956,-1.47213
102,2.04,-1.14943,-1.49215
103,2.06,-1.13933,-1.51204
104,2.08,-1.12838,-1.53081
105,2.1,-1.11853,-1.54843
106,2.12,-1.1078,-1.56531
107,2.14,-1.0972,-1.58263
108,2.16,-1.08462,-1.59692
109,2.18,-1.07278,-1.61351
110,2.2,-1.06038,-1.62971
111,2.22,-1.04871,-1.64801
112,2.24,-1.03556,-1.66373
113,2.26,-1.02298,-1.68123
114,2.28,-1.00792,-1.69395
115,2.3,-0.99373,-1.70893
116,2.32,-0.97789,-1.72454
117,2.34,-0.96308,-1.74206
118,2.36,-0.94831,-1.75926
119,2.38,-0.93248,-1.77478
120,2.4,-0.91575,-1.78796
121,2.42,-0.89735,-1.80134
122,2.44,-0.88047,-1.81612
123,2.46,-0.86582,-1.83406
124,2.48,-0.85113,-1.85139
125,2.5,-0.83642,-1.86817
126,2.52,-0.82253,-1.88552
127,2.54,-0.81031,-1.90206
128,2.56,-0.79878,-1.91956
129,2.58,-0.78866,-1.93976
130,2.6,-0.78067,-1.96094
131,2.62,-0.77239,-1.982
132,2.64,-0.76394,-1.9997
133,2.66,-0.75801,-2.01964
134,2.68,-0.75155,-2.03987
135,2.7,-0.74657,-2.0612
136,2.72,-0.73972,-2.08036
137,2.74,-0.73405,-2.09957
138,2.76,-0.72932,-2.11958
139,2.78,-0.72356,-2.13974
140,2.8,-0.71785,-2.16215
141,2.82,-0.71392,-2.18618
142,2.84,-0.70789,-2.20787
143,2.86,-0.70336,-2.23086
144,2.88,-0.69933,-2.25313
145,2.9,-0.69567,-2.27475
146,2.92,-0.69125,-2.29782
147,2.94,-0.68618,-2.32145
148,2.96,-0.68068,-2.34307
149,2.98,-0.67719,-2.36686
150,3.0,-0.67365,-2.3894
151,3.02,-0.66996,-2.4142
152,3.04,-0.66627,-2.43697
153,3.06,-0.66338,-2.46053
154,3.08,-0.65842,-2.48309
155,3.1,-0.65346,-2.50448
156,3.12,-0.6494,-2.5268
157,3.14,-0.64339,-2.54827
158,3.16,-0.63657,-2.57093
159,3.18,-0.62917,-2.59129
160,3.2,-0.62229,-2.61104
161,3.22,-0.61308,-2.6292
162,3.24,-0.60451,-2.64687
163,3.26,-0.59656,-2.66491
164,3.28,-0.58847,-2.68091
165,3.3,-0.57996,-2.69899
166,3.32,-0.57062,-2.71473
167,3.34,-0.56139,-2.72889
168,3.36,-0.55164,-2.74086
169,3.38,-0.54277,-2.75352
170,3.4,-0.53304,-2.76808
171,3.42,-0.52437,-2.78333
172,3.44,-0.51401,-2.79837
173,3.46,-0.50402,-2.81295
174,3.48,-0.49436,-2.82714
175,3.5,-0.48319,-2.84134
176,3.52,-0.47088,-2.85576
177,3.54,-0.45828,-2.87134
178,3.56,-0.44565,-2.88533
179,3.58,-0.43205,-2.8994
180,3.6,-0.42005,-2.91478
181,3.62,-0.40629,-2.92835
182,3.64,-0.39179,-2.94209
183,3.66,-0.37656,-2.9558
184,3.68,-0.36329,-2.9709
185,3.7,-0.34859,-2.9843
186,3.72,-0.33663,-3.00027
187,3.74,-0.32369,-3.01594
188,3.76,-0.31265,-3.03235
189,3.78,-0.3031,-3.04921
190,3.8,-0.29295,-3.06726
191,3.82,-0.28272,-3.08284
192,3.84,-0.27301,-3.09776
193,3.86,-0.26392,-3.11179
194,3.88,-0.25664,-3.12818
195,3.9,-0.24949,-3.144
196,3.92,-0.24377,-3.1619
197,3.94,-0.23717,-3.17735
198,3.96,-0.23226,-3.19198
199,3.98,-0.22829,-3.2088
200,4.0,-0.22574,-3.22432
201,4.02,-0.22168,-3.23773
202,4.04,-0.21587,-3.2524
203,4.06,-0.20955,-3.26671
204,4.08,-0.20354,-3.28186
205,4.1,-0.19825,-3.29486
206,4.12,-0.19426,-3.30703
207,4.14,-0.19073,-3.32179
208,4.16,-0.19074,-3.3369
209,4.18,-0.18733,-3.35179
210,4.2,-0.18444,-3.36532
211,4.22,-0.18187,-3.38092
212,4.24,-0.17979,-3.39503
213,4.26,-0.1789,-3.40973
214,4.28,-0.17702,-3.42499
215,4.3,-0.17624,-3.44071
216,4.32,-0.17411,-3.45697
217,4.34,-0.17399,-3.47487
218,4.36,-0.17528,-3.49379
219,4.38,-0.17686,-3.51221
220,4.4,-0.17751,-3.53215
221,4.42,-0.1785,-3.55146
222,4.44,-0.17975,-3.57022
223,4.46,-0.17892,-3.58758
224,4.48,-0.17929,-3.60735
225,4.5,-0.18127,-3.62903
226,4.52,-0.18246,-3.6485
227,4.54,-0.1846,-3.66903
228,4.56,-0.18238,-3.684
229,4.58,-0.18265,-3.70275
230,4.6,-0.18286,-3.72013
231,4.62,-0.18122,-3.7367
232,4.64,-0.18019,-3.75342
233,4.66,-0.1775,-3.76946
234,4.68,-0.17519,-3.78456
235,4.7,-0.17283,-3.7977
236,4.72,-0.17125,-3.81158
237,4.74,-0.15582,-3.80357
238,4.76,-0.14901,-3.80729
239,4.78,-0.14196,-3.81297
