id,frame,label,x_est,y_est,psi_est,vel_est
1,97,veh,30.9050725680583,7.37415938305018,-3.1335517278173306,2.733586402994398
1,98,veh,30.793421453131497,7.383609682988767,-3.1342814910559778,2.7341146331620703
1,99,veh,30.709279074519323,7.3852103780688525,-3.1346611601301646,2.733649305788359
1,100,veh,30.616797893905133,7.383653193510059,-3.1344404019561787,2.7337721920067337
1,101,veh,30.52984591226688,7.380491511159421,-3.1337283386866077,2.7332754496511855
1,102,veh,30.435054541735106,7.380422932042146,-3.133932215971968,2.733747911822533
1,103,veh,30.33987799896693,7.379774398878729,-3.1339574057387036,2.7343139581153477
1,104,veh,30.252891155584038,7.372043701150933,-3.131691826036036,2.7336759340689776
1,105,veh,30.16709150576609,7.369944469963225,-3.1312876617411387,2.7328090533489533
1,106,veh,30.077479131999304,7.367843753756134,-3.1309019100796323,2.732547004152853
1,107,veh,29.989558229860712,7.365290601389346,-3.1303696743674823,2.7319784057019283
1,108,veh,29.892705253888046,7.361976710380299,-3.1296288837743287,2.7330266563575143
1,109,veh,29.80308454824769,7.364668067952948,-3.1308858679204543,2.732720949932562
1,110,veh,29.71122109726539,7.362786971494689,-3.130584922747453,2.7328582920625983
1,111,veh,29.62406845602304,7.35805055543796,-3.129312916770584,2.7320450582356517
1,112,veh,29.539337981279402,7.354663556468792,-3.128521189570352,2.7306975185380815
1,113,veh,29.44585691289497,7.357111700505755,-3.129765103608368,2.731203796216906
1,114,veh,29.35166802387329,7.357782717806779,-3.1303726235213043,2.73188498144451
1,115,veh,29.245285356340197,7.354189351744809,-3.1295560214919123,2.735400253393332
1,116,veh,29.156605449604598,7.3445908958637265,-3.1266350504536162,2.734812483079098
1,117,veh,29.068334580480172,7.343007034680887,-3.126546181656023,2.7340918497549884
1,118,veh,28.981120003069616,7.344149386605647,-3.1273922218805916,2.733086514726839
1,119,veh,28.892273799080996,7.335064495311053,-3.1246938876051025,2.73251849541672
1,120,veh,28.801335697489066,7.329546218519307,-3.1233181055080985,2.732476194446189
1,121,veh,28.703467887855012,7.326634129994126,-3.122925981631583,2.734270709979
1,122,veh,28.611718246987813,7.324802244803013,-3.1228845229460704,2.73441618889283
1,123,veh,28.520946625540528,7.314893766582777,-3.1200307927595516,2.734332473753424
1,124,veh,28.426029758231902,7.308953401622162,-3.118673094752707,2.7354039482465127
1,125,veh,28.337070209507498,7.30519417684926,-3.118074488496499,2.734753722067695
1,126,veh,28.24415223247734,7.294984774126506,-3.115271887113284,2.73530474621483
1,127,veh,28.14751285982492,7.286874660318223,-3.113321974149328,2.736962315282596
1,128,veh,28.05674277237913,7.276933957497326,-3.1107401269852972,2.7368640082922275
1,129,veh,27.962171840551136,7.271195840688821,-3.109749028326674,2.737907852680499
1,130,veh,27.87618450890657,7.263441962888636,-3.107991830904607,2.73628362607141
1,131,veh,27.782758106137138,7.257835971624333,-3.107124429851277,2.73700299828413
1,132,veh,27.689951042858947,7.25001795249381,-3.1055001827739916,2.737549652451768
1,133,veh,27.59655504157579,7.247974763679192,-3.105966812719854,2.7382276739418745
1,134,veh,27.508237318382143,7.246513717173581,-3.106561398005134,2.737213795923134
1,135,veh,27.421746882662188,7.2434583080583,-3.106552756566291,2.7356022203055965
1,136,veh,27.338143863422115,7.235313877904903,-3.104714595741886,2.7330659927387457
1,137,veh,27.25030652695641,7.228786616424903,-3.103556947232623,2.7319696195492935
1,138,veh,27.150840443069008,7.233677560276547,-3.1066131540442754,2.734782713430037
1,139,veh,27.06311394053451,7.2302942659985945,-3.1065013066752427,2.7335618605478524
1,140,veh,26.977744112285663,7.22354696155038,-3.105176162334257,2.7315446353252555
1,141,veh,26.88918650550097,7.2103031325475655,-3.101638905882824,2.730763810806474
1,142,veh,26.79848397671637,7.205314472920078,-3.1011578007568295,2.7306582374202146
1,143,veh,26.707059714493262,7.200237486824409,-3.1006706982153434,2.7308200214216236
1,144,veh,26.62231229638365,7.188208752138949,-3.0976476504905106,2.7286086984002997
1,145,veh,26.539967833732202,7.176245258048581,-3.0947050697662295,2.7255107866987256
1,146,veh,26.45040382049378,7.166028806412116,-3.092581366582029,2.7251284375832063
1,147,veh,26.35540373477841,7.157557793346359,-3.0912314487973274,2.7267912655701765
1,148,veh,26.26496069148736,7.152745410992289,-3.0911420508064644,2.7266322561858525
1,149,veh,26.1816228601306,7.153759324817945,-3.0929910918521375,2.7236144839071987
1,150,veh,26.098542245825193,7.1457992190615816,-3.0916041923267703,2.720685128424444
1,151,veh,26.011520765822468,7.1440301616133395,-3.092518390649977,2.7192000411489237
1,152,veh,25.91905851844838,7.136291210022702,-3.0913883926805803,2.7199920826026025
1,153,veh,25.823714108015103,7.127093852204878,-3.0898298740532013,2.721956071168387
1,154,veh,25.733198528997242,7.119466759849511,-3.088790881995964,2.721941337700791
1,155,veh,25.645009227669927,7.11015029791909,-3.0871443291480483,2.721024928404179
