id,frame,label,x_est,y_est,vx_est,vy_est
1,114,ped,22.339400856222802,20.198856545303894,0.2589024621063142,-0.14191137836417608
1,115,ped,22.348039577013804,20.194121430910695,0.2589024621063142,-0.14191137836417608
1,116,ped,22.36365939435953,20.180321683476894,0.2648153939340337,-0.1495890485972419
1,117,ped,22.375506132492806,20.167382165076532,0.2711033120330129,-0.16618898229803203
1,118,ped,22.382629195058428,20.151344917674876,0.2649522095617492,-0.19975416131154308
1,119,ped,22.387120646820403,20.131604711604812,0.2481260820556664,-0.2503396393042119
1,120,ped,22.390056810448524,20.115927180253088,0.22607929921278072,-0.2805628545674828
1,121,ped,22.3933020977374,20.091366147362205,0.20836156561259234,-0.34321698509940124
1,122,ped,22.398589076315265,20.06877342599871,0.201725554145764,-0.38760970857330873
1,123,ped,22.406473914273388,20.044236712159638,0.2061023331691585,-0.43162115065115253
1,124,ped,22.419291847969735,20.007931020962175,0.22742277728103077,-0.5102279352106798
1,125,ped,22.42950196702008,19.979488933269035,0.23631701654382034,-0.5489611616113803
1,126,ped,22.437262595539067,19.948697256465714,0.23591700004723604,-0.5890450889439061
1,127,ped,22.444388286603225,19.92029353923707,0.23363831259630563,-0.615767067206994
1,128,ped,22.450368806899096,19.898123331938596,0.22834576342629587,-0.6205023566118676
1,129,ped,22.459051068372617,19.874226074555388,0.23131868139149822,-0.6294317109854687
1,130,ped,22.46382577691884,19.847568473742808,0.22338632279297194,-0.644671991447424
1,131,ped,22.465040019063704,19.827585413611118,0.20710952624096002,-0.6406871544693585
1,132,ped,22.468723518846918,19.80769143595632,0.19892467035549788,-0.6369241749687738
1,133,ped,22.47013915070568,19.787929049061503,0.18599669585886386,-0.6332361123143122
1,134,ped,22.470555026744254,19.768680425024474,0.17195349777804456,-0.6286755802110143
1,135,ped,22.468670332683164,19.750896865630484,0.15378571865115498,-0.6210643245266922
1,136,ped,22.470567492033712,19.73533382929298,0.14618860134705422,-0.6089437715798482
1,137,ped,22.471160216248098,19.716674558246734,0.13624440579141023,-0.6050934261958075
1,138,ped,22.469940156449088,19.69985285965566,0.12299749157549444,-0.5973552111484766
1,139,ped,22.46955978458334,19.681286144979726,0.11278030146821308,-0.5942450792041297
1,140,ped,22.464672727560878,19.655662681160578,0.09320564410208454,-0.6073597759565729
1,141,ped,22.461496825583623,19.638048547859835,0.07906012920288909,-0.6013930187266948
1,142,ped,22.45530193022914,19.61603142016798,0.05927269859720197,-0.6057628211564348
1,143,ped,22.449532022068468,19.59546861727323,0.04197999344518148,-0.6065451279654894
1,144,ped,22.444497420410947,19.57175648022628,0.027658903890069128,-0.6142755043400344
1,145,ped,22.439825154902977,19.54411395634812,0.015237282357519312,-0.6301405091101252
