id,frame,label,x_est,y_est,psi_est,vel_est
1,105,veh,29.650535385237497,8.38870005685034,-3.1076692645275013,1.9687851410640533
1,106,veh,29.576503606947245,8.386833333734302,-3.1077021417041775,1.9690020455225392
1,107,veh,29.50855396009337,8.387156791871643,-3.1080302438824057,1.9691462604477157
1,108,veh,29.44114044537789,8.385070709951153,-3.10806180540883,1.9693138460420117
1,109,veh,29.373580159113896,8.384585388647661,-3.1084349281038275,1.96952788729248
1,110,veh,29.309213334966817,8.38471299054436,-3.1089517610246107,1.9693449104397462
1,111,veh,29.246763533208224,8.38619011057325,-3.1097969705952107,1.9688673099831095
1,112,veh,29.18650075937975,8.387153143695155,-3.110512542427855,1.968031000193604
1,113,veh,29.122231193017363,8.389624024113571,-3.111652235516735,1.9677889014391647
1,114,veh,29.05829051868909,8.387749400939965,-3.1116623489249005,1.967504277975032
1,115,veh,28.993146063036317,8.383893617715362,-3.1111574302451745,1.9674308473855056
1,116,veh,28.926461320845053,8.379140077830558,-3.1104242427737416,1.9676417056218392
1,117,veh,28.864900035235905,8.371363240791077,-3.108824227992775,1.966903444603119
1,118,veh,28.801822373420904,8.365235829465547,-3.1077004524919905,1.9664326032177764
1,119,veh,28.749090855789746,8.359527151623286,-3.106604299956509,1.9638374911561665
1,120,veh,28.683428491482616,8.351622999572893,-3.105013162883914,1.9639145894157617
1,121,veh,28.62007436347561,8.347893016147006,-3.104608797952882,1.9634618386757783
1,122,veh,28.55395042053929,8.342761765761628,-3.1038295661152975,1.9636301700776282
1,123,veh,28.49168161015983,8.342928191808406,-3.1045690516091415,1.962870235500526
1,124,veh,28.435424691655754,8.337183909059824,-3.103485122607151,1.9607254816252329
1,125,veh,28.378605478673776,8.335765225834304,-3.10370998018891,1.958639269109553
1,126,veh,28.319448648934692,8.336756482927829,-3.104684566849151,1.9570767842763723
1,127,veh,28.263173881295163,8.336191018607225,-3.1051428464254536,1.9547706885779865
1,128,veh,28.204150558184423,8.33662542697069,-3.105933551685366,1.9531383832390303
1,129,veh,28.144010881912394,8.330056155606899,-3.1045692392846997,1.9518500028866623
1,130,veh,28.08205722856143,8.326120633875874,-3.104060468537642,1.9510137266059864
1,131,veh,28.021696916293227,8.325982563463157,-3.1047260381983772,1.9496866023900903
1,132,veh,27.964375109251975,8.31934368996045,-3.1033032859083924,1.947553524091323
1,133,veh,27.9047903952282,8.317796376702624,-3.1035369127073116,1.94599915751459
1,134,veh,27.84932008109437,8.315523299694062,-3.1034863373637855,1.9432308680575163
1,135,veh,27.79141918898413,8.313929102395816,-3.103682628551051,1.9411606680996316
1,136,veh,27.73886389908008,8.311630134651587,-3.1035843544960597,1.9374595977155669
1,137,veh,27.68074328548012,8.308159325780245,-3.1031778628962687,1.935469747382065
1,138,veh,27.619848306215818,8.307088013966409,-3.103589135752611,1.9343114682781628
1,139,veh,27.562990696598582,8.306942149052283,-3.1042446126107066,1.9318509507754167
1,140,veh,27.508781104363056,8.304667802383722,-3.1041621028089765,1.92855181286963
1,141,veh,27.45285152849582,8.304113915206594,-3.1046665314696753,1.925784959541652
1,142,veh,27.397467170990467,8.302375348451772,-3.1047666672321,1.9228452426903717
1,143,veh,27.341733958629646,8.301983373043905,-3.1053140049763233,1.9200009011006047
1,144,veh,27.286012599616214,8.296685988932584,-3.104229605947962,1.9172107052003564
1,145,veh,27.234799780228126,8.29935110602573,-3.1057501748560195,1.9127633541591196
1,146,veh,27.179710333496775,8.296481376006396,-3.105451109581048,1.9097392104614972
1,147,veh,27.121934389024464,8.29379918842241,-3.105253142309702,1.9076616961274167
1,148,veh,27.07094479873517,8.289898692265563,-3.104569461370341,1.9031825805451072
1,149,veh,27.021356693261843,8.28864299898251,-3.104765630465757,1.898170767846754
1,150,veh,26.966472893584864,8.289629126593043,-3.1057743508162705,1.895066267739286
1,151,veh,26.909089177263613,8.28952068335931,-3.1064275563762878,1.8929032770296754
1,152,veh,26.85790285995375,8.29320515410618,-3.108271034358643,1.888397848788746
1,153,veh,26.807815254309855,8.28959286290912,-3.1076109763272086,1.8835932423404904
1,154,veh,26.762619178043135,8.287735585405247,-3.107501008693343,1.8769367543075337
1,155,veh,26.713185951603826,8.285647871597424,-3.107364954717794,1.871925057484075
1,156,veh,26.6621685148311,8.284202733105511,-3.1074669855742587,1.867536337889938
1,157,veh,26.60971883292711,8.282964223101484,-3.1076535000827503,1.863721115742198
1,158,veh,26.560212977516258,8.283009129832152,-3.1082370305978073,1.8587612705399978
1,159,veh,26.50811538286403,8.28012146511999,-3.1078466032833547,1.854887110679414
1,160,veh,26.461359659292466,8.27714091506455,-3.107371389893101,1.8489239900902892
1,161,veh,26.414708956701908,8.275100920893376,-3.107222454544483,1.8429445681977672
1,162,veh,26.36885063835176,8.27198695582686,-3.1067021178127723,1.8367022713372825
1,163,veh,26.321243512192268,8.270822696065336,-3.1068725532432566,1.831182801189609
1,164,veh,26.27576623814828,8.2683317812976,-3.106563951277731,1.8248573608181957
1,165,veh,26.227388470254315,8.264193219652162,-3.1057361168129423,1.8197888150389596
1,166,veh,26.176547757453722,8.262691114137578,-3.1058469856096558,1.8157347555461412
1,167,veh,26.131298338031677,8.262827381370364,-3.1064435018764405,1.8093789410513321
1,168,veh,26.085022693544598,8.257736444037224,-3.1052669645251063,1.8035801300131473
1,169,veh,26.038795895637936,8.257848212823596,-3.1058774247841447,1.7977341284778439
1,170,veh,25.997203223743863,8.258863506215425,-3.1067259842994814,1.7899812942945796
1,171,veh,25.951134242019776,8.26189657541552,-3.1082976603230614,1.784158549527959
1,172,veh,25.911185486039262,8.259676832871772,-3.107989302202295,1.7758745768084345
1,173,veh,25.869352107490517,8.258113123417411,-3.1079337833982414,1.7684633467463953
1,174,veh,25.828075129636346,8.256676058901187,-3.1079168458967885,1.7608852479380912
1,175,veh,25.78938694686204,8.256331383736685,-3.108240573740858,1.7522553872698292
1,176,veh,25.747501823754163,8.256339964657206,-3.1087144022809037,1.7450880909572535
1,177,veh,25.705515439412864,8.252932119291785,-3.108028477938027,1.7380889537252222
1,178,veh,25.666602768411668,8.251735061906196,-3.108066523174018,1.7297959501084637
1,179,veh,25.62234439514638,8.247448151350882,-3.1071227475370327,1.7239707553639376
1,180,veh,25.583819679201074,8.244722988407357,-3.106655782304147,1.7156757992866212
1,181,veh,25.54275983154394,8.243779434812712,-3.1068238552280802,1.7085610563496456
1,182,veh,25.504355951944174,8.24373550174824,-3.107259159106435,1.7003419608493078
1,183,veh,25.46535993639557,8.238880377433215,-3.106077737974414,1.6925528361718123
1,184,veh,25.430899467242426,8.238018770186683,-3.1062033731700285,1.682780260949702
1,185,veh,25.392590819078464,8.228119606473982,-3.1033430109959563,1.6749777581069776
1,186,veh,25.356710379889407,8.224158308081833,-3.102487607410235,1.6660928191151039
1,187,veh,25.31496478882586,8.221962628411474,-3.1023054315094822,1.6599127430860834
1,188,veh,25.27895498331612,8.222106852952088,-3.1028307745583303,1.6511927358005274
1,189,veh,25.243001484602743,8.219873182059048,-3.102551506592067,1.6425964662589554
1,190,veh,25.21005036813257,8.220826442003375,-3.10329914430148,1.632696655079223
1,191,veh,25.173782266696197,8.222834638558908,-3.10442733569084,1.624404283277602
1,192,veh,25.135519351542605,8.225661601612178,-3.1058348488765346,1.6171092039639268
1,193,veh,25.100152696050536,8.224396423078229,-3.1058281532950875,1.6086616692984488
1,194,veh,25.06188930109976,8.22828819469674,-3.107569001467605,1.6015581438568771
1,195,veh,25.027237105556047,8.230322376995714,-3.108626094465574,1.5929307939813961
1,196,veh,24.993294462658785,8.228111955889398,-3.1082578771524876,1.5841601761964312
1,197,veh,24.96168920400803,8.224655039276078,-3.1074609979706613,1.5744530524776017
1,198,veh,24.926284530309946,8.22802028731512,-3.1089714272748874,1.5665153654804476
1,199,veh,24.893486519294242,8.222744273687322,-3.107581126730161,1.5576182172601496
1,200,veh,24.86854127901431,8.218615715487212,-3.1065049880797524,1.5452024168864686
1,201,veh,24.83709542336851,8.21714447837566,-3.106389242589756,1.5359185250422993
1,202,veh,24.802936088363438,8.214169395013052,-3.1058110883644305,1.5280422721389433
1,203,veh,24.772477154211725,8.214102839174704,-3.1061495324451283,1.518512025019814
1,204,veh,24.738320948493527,8.213188670840255,-3.1062470295769073,1.5108448966201087
1,205,veh,24.71220412514551,8.210404733603813,-3.105639945880405,1.4995765158520347
1,206,veh,24.683744079905882,8.208385199753923,-3.1053178039689744,1.48954535514874
1,207,veh,24.654634346812372,8.208544316322596,-3.1057150097284167,1.4799224049231934
1,208,veh,24.626510904596227,8.207630845249309,-3.1057458764620507,1.4699932267413758
1,209,veh,24.601417152132417,8.208929817870455,-3.1064574872517903,1.4587511964638806
1,210,veh,24.58060175138822,8.203360704141952,-3.104891625333195,1.4457808327354909
1,211,veh,24.54992026767779,8.202367628900804,-3.1049380262108164,1.437547819207976
1,212,veh,24.52941457774919,8.204706377222879,-3.105933665753655,1.424598618966653
1,213,veh,24.50152398774992,8.206445150375846,-3.1068072186967997,1.415319693154067
1,214,veh,24.473766554486623,8.211603126271102,-3.108760946968454,1.4060569357401802
1,215,veh,24.447633269726065,8.209731504514235,-3.1084288124733157,1.3962810379670734
1,216,veh,24.42849031462558,8.209138785632515,-3.108437857475956,1.3833303028174095
1,217,veh,24.404584655490236,8.208057137328206,-3.108344268722839,1.3728270698246705
1,218,veh,24.383947501142398,8.203597859412033,-3.107148445362745,1.360987100086901
1,219,veh,24.360642075596157,8.202259601073088,-3.106983376939074,1.3505360680127014
