id,frame,label,x_est,y_est,vx_est,vy_est
1,128,ped,17.1460753355427,3.0789848400779,0.03822067951652531,1.2058288583155083
1,129,ped,17.1473506334912,3.1192193698848905,0.03822067951652531,1.2058288583155083
1,130,ped,17.149612353513007,3.1642137094012193,0.039056170965055106,1.2098603783071904
1,131,ped,17.157697238877976,3.2056416351181283,0.05321982719645195,1.2120718523684966
1,132,ped,17.16478211496974,3.2387056655985376,0.07020418822946844,1.1884663098230503
1,133,ped,17.166435161605264,3.2730899324248535,0.06753686599261025,1.168073865344771
1,134,ped,17.168252049887286,3.307031716101528,0.0657353459209446,1.1473062299597367
1,135,ped,17.173150379035803,3.3352042480647146,0.0768854439322279,1.1056347506192497
1,136,ped,17.177391075878333,3.370222543738075,0.08356099995541237,1.0981709981478212
1,137,ped,17.180242030777357,3.3971077903279427,0.08379919811043787,1.0611627295599266
1,138,ped,17.180157572748143,3.424618134862121,0.07346170415675707,1.0328221428829247
1,139,ped,17.179067450646837,3.447126203554001,0.0614480175880434,0.9922694324063155
1,140,ped,17.181698714047414,3.4750055000452855,0.06331472985930932,0.9754659772968669
1,141,ped,17.182387343219595,3.4968625076198614,0.05896561237556629,0.9428131908486426
1,142,ped,17.181121238540943,3.5199931790510415,0.049537578697657306,0.9185319437773422
1,143,ped,17.178062566728485,3.548736114942505,0.036362044410257144,0.9132035282072867
1,144,ped,17.17584337725128,3.572900755980989,0.027112387725986332,0.8962105666145123
1,145,ped,17.17198878337937,3.5943549492161284,0.014696933928650475,0.8741686063140048
1,146,ped,17.166798291743056,3.6183745850661757,0.00028841384210278806,0.8611104069488403
1,147,ped,17.161776697801102,3.6367793967864817,-0.012167655256367559,0.8355417817985362
1,148,ped,17.15936095367053,3.66017623823835,-0.017041962710196985,0.8246704054210735
1,149,ped,17.153903573489156,3.679205371210131,-0.028694436647611513,0.8044404383333554
1,150,ped,17.147914030389426,3.695917089028867,-0.04051495791479059,0.7806453091462963
1,151,ped,17.142438180850245,3.7162642912053716,-0.05008527984261519,0.7674168292633013
1,152,ped,17.13534953045573,3.7315720043767606,-0.06253128890640623,0.7437573250726657
1,153,ped,17.129638712639615,3.7462633056957064,-0.07078897966631337,0.7206876651096257
1,154,ped,17.1243238717356,3.7591160358285904,-0.07747104453113908,0.6953559597905359
1,155,ped,17.12181043390213,3.7707346314323664,-0.07731010883717984,0.6692896336125029
1,156,ped,17.124839500074152,3.7799932870864925,-0.06474559149791581,0.640002709056787
1,157,ped,17.122871205372338,3.78933698938808,-0.06431693218758139,0.6131940382431929
1,158,ped,17.121416496601057,3.7978185101782285,-0.06277844664767813,0.5865367460448689
1,159,ped,17.120384967788826,3.8088461677153473,-0.060418112258827684,0.5675703924558414
1,160,ped,17.12125532729684,3.822980699329149,-0.054022604639265684,0.5569269485778773
1,161,ped,17.125788818934176,3.83196294744526,-0.04000477792755598,0.5356867241126773
1,162,ped,17.127144966501568,3.8415893515566117,-0.03405862267628709,0.517462076962625
1,163,ped,17.13095193557732,3.8478184593237437,-0.023146131222854964,0.4930982412729599
1,164,ped,17.134453701138796,3.8542842807221307,-0.013718557217954147,0.47106881299394043
1,165,ped,17.14104322355503,3.8605145444855378,0.0018162892382855879,0.4501542170103983
