,timestamp,x,y
0,0.0,-1.77006,-0.61793
1,0.02,-1.79051,-0.62734
2,0.04,-1.80458,-0.63646
3,0.06,-1.82003,-0.64778
4,0.08,-1.83084,-0.65183
5,0.1,-1.83913,-0.65507
6,0.12,-1.84558,-0.65773
7,0.14,-1.84586,-0.65151
8,0.16,-1.85124,-0.65258
9,0.18,-1.85534,-0.65337
10,0.2,-1.86021,-0.6549
11,0.22,-1.86141,-0.65485
12,0.24,-1.8621,-0.65477
13,0.26,-1.86617,-0.65598
14,0.28,-1.86444,-0.6553
15,0.3,-1.86791,-0.65631
16,0.32,-1.86631,-0.65864
17,0.34,-1.86927,-0.65978
18,0.36,-1.86472,-0.65766
19,0.38,-1.86694,-0.65849
20,0.4,-1.85785,-0.65332
21,0.42,-1.85057,-0.64702
22,0.44,-1.85089,-0.64663
23,0.46,-1.8512,-0.64625
24,0.48,-1.85152,-0.64586
25,0.5,-1.85265,-0.6475
26,0.52,-1.84755,-0.63917
27,0.54,-1.83232,-0.63141
28,0.56,-1.82889,-0.63431
29,0.58,-1.81742,-0.62311
30,0.6,-1.80917,-0.61883
31,0.62,-1.80427,-0.61399
32,0.64,-1.80248,-0.61373
33,0.66,-1.79884,-0.61014
34,0.68,-1.79538,-0.60681
35,0.7,-1.79207,-0.60373
36,0.72,-1.7889,-0.60087
37,0.74,-1.78585,-0.59822
38,0.76,-1.79533,-0.60772
39,0.78,-1.79695,-0.6087
40,0.8,-1.79889,-0.61167
41,0.82,-1.79987,-0.61317
42,0.84,-1.80052,-0.61413
43,0.86,-1.80106,-0.61488
44,0.88,-1.80043,-0.6148
45,0.9,-1.80288,-0.6186
46,0.92,-1.80692,-0.6213
47,0.94,-1.81014,-0.62345
48,0.96,-1.81276,-0.6252
49,0.98,-1.81167,-0.6243
50,1.0,-1.81391,-0.62581
51,1.02,-1.81386,-0.62722
52,1.04,-1.81501,-0.6308
53,1.06,-1.81659,-0.6312
54,1.08,-1.81599,-0.6316
55,1.1,-1.81853,-0.6341
56,1.12,-1.81968,-0.63724
57,1.14,-1.81967,-0.63889
58,1.16,-1.81834,-0.63777
59,1.18,-1.81638,-0.63461
60,1.2,-1.81307,-0.63343
61,1.22,-1.80899,-0.62996
62,1.24,-1.80855,-0.62969
63,1.26,-1.80572,-0.62723
64,1.28,-1.8059,-0.62897
65,1.3,-1.80521,-0.62895
66,1.32,-1.80321,-0.62645
67,1.34,-1.801,-0.62772
68,1.36,-1.80106,-0.62883
69,1.38,-1.79785,-0.62661
70,1.4,-1.79558,-0.62505
71,1.42,-1.79528,-0.62662
72,1.44,-1.79379,-0.62528
73,1.46,-1.79268,-0.62423
74,1.48,-1.79352,-0.6264
75,1.5,-1.79344,-0.62738
76,1.52,-1.79441,-0.62917
77,1.54,-1.79458,-0.63087
78,1.56,-1.79429,-0.62924
79,1.58,-1.79554,-0.63081
80,1.6,-1.79363,-0.63135
81,1.62,-1.79208,-0.63174
82,1.64,-1.79083,-0.63201
83,1.66,-1.78983,-0.63219
84,1.68,-1.78905,-0.6323
85,1.7,-1.78791,-0.63193
86,1.72,-1.78547,-0.6323
87,1.74,-1.78361,-0.63253
88,1.76,-1.78108,-0.63377
89,1.78,-1.77695,-0.63131
90,1.8,-1.7749,-0.63172
91,1.82,-1.77142,-0.63222
92,1.84,-1.76835,-0.63113
93,1.86,-1.76715,-0.63261
94,1.88,-1.76633,-0.63387
95,1.9,-1.76583,-0.63493
96,1.92,-1.76559,-0.63581
97,1.94,-1.76557,-0.63653
98,1.96,-1.7645,-0.63471
99,1.98,-1.76493,-0.63548
100,2.0,-1.76664,-0.63852
101,2.02,-1.76702,-0.6387
102,2.04,-1.76744,-0.6388
103,2.06,-1.77064,-0.63959
104,2.08,-1.76995,-0.63739
105,2.1,-1.77122,-0.63527
106,2.12,-1.77326,-0.63436
107,2.14,-1.77315,-0.63173
108,2.16,-1.77396,-0.63041
109,2.18,-1.77464,-0.62932
110,2.2,-1.77824,-0.63067
111,2.22,-1.7801,-0.6295
112,2.24,-1.7807,-0.62964
113,2.26,-1.78205,-0.62871
114,2.28,-1.78313,-0.62795
115,2.3,-1.78701,-0.62958
116,2.32,-1.78719,-0.62881
117,2.34,-1.78907,-0.628
118,2.36,-1.79149,-0.62828
119,2.38,-1.79437,-0.62746
120,2.4,-1.79669,-0.6268
121,2.42,-1.79852,-0.62626
122,2.44,-1.80065,-0.62791
123,2.46,-1.80156,-0.62731
124,2.48,-1.80402,-0.62664
125,2.5,-1.80596,-0.62609
126,2.52,-1.80744,-0.62565
127,2.54,-1.81037,-0.62515
128,2.56,-1.8127,-0.62475
129,2.58,-1.81284,-0.62144
130,2.6,-1.81441,-0.62164
131,2.62,-1.81558,-0.62189
132,2.64,-1.81639,-0.62216
133,2.66,-1.81692,-0.62245
134,2.68,-1.8172,-0.62274
135,2.7,-1.81914,-0.62287
136,2.72,-1.8188,-0.62316
137,2.74,-1.81669,-0.62045
138,2.76,-1.81522,-0.61874
