,timestamp,x,y
0,0.0,-0.28005,1.12012
1,0.02,-0.28225,1.11444
2,0.04,-0.28241,1.10945
3,0.06,-0.28693,1.10153
4,0.08,-0.2915,1.09413
5,0.1,-0.29521,1.08797
6,0.12,-0.29529,1.08521
7,0.14,-0.29518,1.08318
8,0.16,-0.29693,1.07865
9,0.18,-0.29954,1.07272
10,0.2,-0.30271,1.0697
11,0.22,-0.30495,1.06502
12,0.24,-0.30668,1.06138
13,0.26,-0.30599,1.06176
14,0.28,-0.30646,1.06013
15,0.3,-0.30915,1.05847
16,0.32,-0.31132,1.05737
17,0.34,-0.31056,1.05734
18,0.36,-0.31145,1.05775
19,0.38,-0.31236,1.05511
20,0.4,-0.31129,1.05292
21,0.42,-0.31195,1.05142
22,0.44,-0.31115,1.0527
23,0.46,-0.30963,1.05478
24,0.48,-0.30823,1.05676
25,0.5,-0.30772,1.05783
26,0.52,-0.30555,1.05869
27,0.54,-0.30707,1.05982
28,0.56,-0.30424,1.0613
29,0.58,-0.3035,1.06276
30,0.6,-0.3018,1.06307
31,0.62,-0.29668,1.06629
32,0.64,-0.29573,1.06935
33,0.66,-0.29332,1.07178
34,0.68,-0.29306,1.07394
35,0.7,-0.29052,1.0763
36,0.72,-0.28919,1.07745
37,0.74,-0.28818,1.07831
38,0.76,-0.28574,1.07876
39,0.78,-0.28345,1.07655
40,0.8,-0.28366,1.07716
41,0.82,-0.28537,1.0753
42,0.84,-0.28527,1.07346
43,0.86,-0.2833,1.07496
44,0.88,-0.28443,1.07235
45,0.9,-0.28307,1.07068
46,0.92,-0.28442,1.06864
47,0.94,-0.28492,1.06767
48,0.96,-0.28446,1.06597
49,0.98,-0.28411,1.06456
50,1.0,-0.2851,1.06106
51,1.02,-0.28674,1.05738
52,1.04,-0.28619,1.05744
53,1.06,-0.28499,1.05839
54,1.08,-0.28397,1.05933
55,1.1,-0.28312,1.06025
56,1.12,-0.28578,1.05569
57,1.14,-0.2855,1.05649
58,1.16,-0.28798,1.05342
59,1.18,-0.28746,1.0498
60,1.2,-0.28699,1.0468
61,1.22,-0.28629,1.04764
62,1.24,-0.28364,1.0459
63,1.26,-0.28478,1.04486
64,1.28,-0.28307,1.04799
65,1.3,-0.28161,1.05081
66,1.32,-0.28176,1.05102
67,1.34,-0.27922,1.05512
68,1.36,-0.27264,1.06242
69,1.38,-0.2678,1.06793
70,1.4,-0.26379,1.07256
71,1.42,-0.26223,1.07652
72,1.44,-0.2594,1.07958
73,1.46,-0.25718,1.08198
74,1.48,-0.25624,1.08305
75,1.5,-0.2564,1.08296
76,1.52,-0.25526,1.08417
77,1.54,-0.25691,1.0844
78,1.56,-0.25945,1.0853
79,1.58,-0.25671,1.09125
80,1.6,-0.26026,1.09008
81,1.62,-0.26247,1.08795
82,1.64,-0.26306,1.08826
83,1.66,-0.26528,1.08854
84,1.68,-0.26521,1.09182
85,1.7,-0.26821,1.09235
86,1.72,-0.27247,1.0928
87,1.74,-0.27883,1.08913
88,1.76,-0.2805,1.08888
89,1.78,-0.28347,1.08874
90,1.8,-0.28511,1.08932
91,1.82,-0.28878,1.08917
92,1.84,-0.29176,1.08899
93,1.86,-0.29548,1.08646
94,1.88,-0.29275,1.09118
95,1.9,-0.29375,1.09139
96,1.92,-0.29517,1.09076
97,1.94,-0.29484,1.09249
98,1.96,-0.29746,1.09176
99,1.98,-0.29957,1.09107
100,2.0,-0.29825,1.0927
101,2.02,-0.29746,1.09242
102,2.04,-0.29664,1.09213
103,2.06,-0.29478,1.09592
104,2.08,-0.29139,1.099
105,2.1,-0.28779,1.10315
106,2.12,-0.28638,1.10095
107,2.14,-0.28308,1.10201
108,2.16,-0.2769,1.10252
109,2.18,-0.27212,1.10543
110,2.2,-0.26987,1.10798
111,2.22,-0.26843,1.10672
112,2.24,-0.26665,1.10626
113,2.26,-0.26701,1.1059
114,2.28,-0.26751,1.1055
115,2.3,-0.26886,1.10433
116,2.32,-0.26803,1.10635
117,2.34,-0.26712,1.10556
118,2.36,-0.26676,1.1073
119,2.38,-0.26582,1.1095
120,2.4,-0.26511,1.11133
