frame,id,x,y,type
119,8,21.4221272560829,18.424655486002898,ped
120,8,21.441403180707898,18.4043141530045,ped
121,8,21.4417677691247,18.3597384929136,ped
122,8,21.4526406059079,18.3246947944288,ped
123,8,21.4761279487235,18.2721276431878,ped
124,8,21.4718622642478,18.2562410405108,ped
125,8,21.4718760207089,18.211569760356,ped
126,8,21.4703917576337,18.181686760272697,ped
127,8,21.468041069597103,18.167212832216197,ped
128,8,21.4599850159149,18.098088218732396,ped
129,8,21.471844499002103,18.0772333182194,ped
130,8,21.475442151160003,18.0304272969287,ped
131,8,21.4624064695505,18.0082890578482,ped
132,8,21.500936523671303,17.963389129274898,ped
133,8,21.4704013998158,17.933138924515397,ped
134,8,21.498578851909798,17.8894911081868,ped
135,8,21.5102848407416,17.845504190872603,ped
136,8,21.496165816722,17.8018535050981,ped
137,8,21.5038301066472,17.756109642955302,ped
138,8,21.497657759784698,17.7028567785463,ped
139,8,21.491124875488,17.6547797193273,ped
140,8,21.484159886401102,17.6090076690985,ped
141,8,21.4726780519291,17.5984197514113,ped
142,8,21.475760849541697,17.5505668465522,ped
143,8,21.4744496815689,17.526385182231,ped
144,8,21.489721885247302,17.4826777827028,ped
145,8,21.481449779170102,17.4614317303,ped
146,8,21.513679395208698,17.4258370982077,ped
147,8,21.497707321022602,17.4097732017538,ped
148,8,21.520741650071102,17.368419866081,ped
149,8,21.5261022180369,17.321995375597,ped
150,8,21.5597026485445,17.3152993337639,ped
151,8,21.551661448464497,17.2636506583885,ped
152,8,21.5478220243929,17.2185398255435,ped
153,8,21.5833531910941,17.179682802285303,ped
154,8,21.573988670094103,17.1462378915243,ped
155,8,21.5778776132058,17.0845697863262,ped
156,8,21.596093530767398,17.0489589503044,ped
157,8,21.595298609865303,17.0102400824254,ped
158,8,21.6121691581913,16.9763180629915,ped
159,8,21.628758332030802,16.9189254954399,ped
160,8,21.6298129377843,16.8960968592429,ped
161,8,21.6388952403432,16.8506286326948,ped
162,8,21.6362648024329,16.814229205430802,ped
163,8,21.6481040728058,16.7687389727646,ped
164,8,21.641473964931198,16.7633444145245,ped
165,8,21.6412907212739,16.7163102089904,ped
166,8,21.638561709458298,16.6715995161525,ped
167,8,21.6355423772368,16.6427173619104,ped
168,8,21.6440009761969,16.6028571930346,ped
169,8,21.629052851111197,16.5738683629224,ped
170,8,21.633780347581396,16.5284946592971,ped
171,8,21.6407412856859,16.4924233616082,ped
172,8,21.588672658467498,16.468475303939098,ped
173,8,21.6153632312268,16.4284759036419,ped
174,8,21.5907359588407,16.3839299507552,ped
175,8,21.6017208728039,16.34064790438,ped
176,8,21.587699072362103,16.2993954001911,ped
177,8,21.591663633812104,16.2594203057883,ped
178,8,21.5909452595984,16.2261900970949,ped
179,8,21.599603559332,16.1799926937133,ped
180,8,21.5874074016287,16.131540243457803,ped
181,8,21.596431640106395,16.0995131765396,ped
182,8,21.589415338575698,16.0616540452812,ped
183,8,21.595433748106604,16.040829295048802,ped
184,8,21.5926831310515,15.973384488936901,ped
185,8,21.604706446838698,15.930770854658899,ped
186,8,21.601525075320897,15.8825709156402,ped
187,8,21.6023946862111,15.864434667399301,ped
188,8,21.602400087521,15.797215365974697,ped
189,8,21.597765763646198,15.7546814010175,ped
190,8,21.5949597831648,15.712564687248198,ped
191,8,21.596885350136105,15.6587325323549,ped
192,8,21.6009741417134,15.6292886418855,ped
193,8,21.6004866734969,15.5710503684597,ped
194,8,21.595160981957804,15.5424153241445,ped
195,8,21.589050750158897,15.4943544688551,ped
196,8,21.590186375560698,15.4506376170347,ped
197,8,21.590834532746,15.415202323583902,ped
198,8,21.5904631926919,15.379841298143802,ped
199,8,21.5849011938456,15.328356012392199,ped
200,8,21.568161184208,15.3022015196382,ped
201,8,21.5631757751911,15.252080064630599,ped
202,8,21.5565254124045,15.1937864277785,ped
203,8,21.543136915545897,15.158864258766,ped
204,8,21.541234304141604,15.113456796954,ped
205,8,21.531167612857498,15.063980798476699,ped
206,8,21.5182287750461,15.030511581821301,ped
207,8,21.505885431648696,14.967776717922401,ped
208,8,21.4954798081699,14.921041884208,ped
209,8,21.5023124651648,14.871078417514301,ped
210,8,21.5032468917736,14.8216267249315,ped
211,8,21.5008865193572,14.802889580966802,ped
212,8,21.4953056159263,14.740692147400699,ped
213,8,21.491069638655,14.704188744921598,ped
214,8,21.483681997070104,14.664987388158698,ped
215,8,21.484825724436604,14.6255834822754,ped
216,8,21.478579109563398,14.5696623707869,ped
217,8,21.491800165815896,14.541497240431099,ped
218,8,21.4785656062887,14.4831104309836,ped
219,8,21.4875614878896,14.446767717473302,ped
220,8,21.4818171948349,14.413764363794801,ped
221,8,21.492272780430103,14.3536923456655,ped
222,8,21.485209217437898,14.3045971395346,ped
223,8,21.479882175571298,14.2480481257729,ped
224,8,21.489939414563104,14.184790685143499,ped
225,8,21.4670338097004,14.1465440099014,ped
226,8,21.4690457976297,14.1055764248086,ped
227,8,21.4834510910728,14.059023885302501,ped
228,8,21.4746901664517,14.0030339071131,ped
229,8,21.471195371268898,14.002785299166698,ped
230,8,21.423311408878,13.9552713265024,ped
231,8,21.4202974779664,13.9068040226448,ped
232,8,21.415963074481898,13.8590187818513,ped
233,8,21.413995647359,13.823145982300401,ped
234,8,21.3998428651527,13.8035041189311,ped
235,8,21.383243289571897,13.7623002265312,ped
236,8,21.3688798562803,13.709972336438598,ped
237,8,21.375574779873396,13.6728477833236,ped
238,8,21.3456852813392,13.6119466641282,ped
239,8,21.3376562342064,13.557743169180698,ped
240,8,21.328345726305198,13.5177059597143,ped
241,8,21.308346026156602,13.4577392671276,ped
242,8,21.3020683537515,13.415871013612799,ped
243,8,21.306851213648,13.380333095274198,ped
244,8,21.2910118724324,13.343055955155199,ped
245,8,21.2897358129739,13.290671351309,ped
246,8,21.2857996084007,13.265135308536001,ped
247,8,21.2807210267885,13.2148302089925,ped
248,8,21.2878196982949,13.163825639819999,ped
249,8,21.2890241903975,13.1221531837882,ped
250,8,21.2866611173262,13.0804442689147,ped
251,8,21.271000019336604,13.0464295199616,ped
252,8,21.2722342186435,13.0034864057811,ped
253,8,21.2703289065843,12.9525115438129,ped
254,8,21.2693188616372,12.901249062093699,ped
255,8,21.2689004500115,12.839705376912699,ped
256,8,21.268441148782102,12.789367679620199,ped
257,8,21.2712120207492,12.7337368885376,ped
258,8,21.2725609978911,12.6884374529231,ped
259,8,21.269817132473396,12.657369118508198,ped
260,8,21.271197167147104,12.6011239284271,ped
261,8,21.273716878204898,12.585601914166801,ped
262,8,21.2681535290312,12.553720682615301,ped
263,8,21.254319424107603,12.491459783658199,ped
264,8,21.250264390717103,12.4628530962199,ped
265,8,21.245310039232,12.4066686708749,ped
266,8,21.2287104636512,12.374322926673901,ped
267,8,21.2228257365398,12.3334309599194,ped
268,8,21.218565453374,12.286832509279401,ped
269,8,21.209465596558,12.2341818909217,ped
270,8,21.199651416510697,12.2085499748984,ped
271,8,21.1968454360294,12.1497661691749,ped
272,8,21.181960776334602,12.0831356105269,ped
273,8,21.1794572692065,12.0371205013537,ped
274,8,21.1699509638222,11.9823485185416,ped
275,8,21.1711054938085,11.952621059303699,ped
276,8,21.179920431528497,11.888827538668899,ped
277,8,21.174887761050197,11.841954971552598,ped
278,8,21.176016634814502,11.800237954714301,ped
279,8,21.184489939684802,11.754969576631598,ped
280,8,21.1917317459029,11.7104627832416,ped
281,8,21.2041020958497,11.6624181318819,ped
282,8,21.2079329748803,11.6212236917742,ped
283,8,21.2142606094017,11.5825246568299,ped
284,8,21.2199968004915,11.5484072829892,ped
285,8,21.237353909782602,11.520672907096,ped
286,8,21.2496013799297,11.4637768591747,ped
287,8,21.257344157639,11.3993878441259,ped
288,8,21.272496182172603,11.3437192438742,ped
289,8,21.2769495621665,11.295143913819,ped
290,8,21.2986655285287,11.2412449177159,ped
291,8,21.3158268403368,11.184027491856899,ped
292,8,21.3236519880217,11.1606168645207,ped
293,8,21.3373294549588,11.1054904207479,ped
294,8,21.3437084019241,11.090806959846098,ped
295,8,21.3525503461934,11.034986447754099,ped
296,8,21.3577126481088,10.9922344049106,ped
297,8,21.3668705690059,10.934278349925801,ped
298,8,21.375450549746198,10.8755269520615,ped
299,8,21.3690418955767,10.840340118864999,ped
300,8,21.3749212213782,10.808805246309399,ped
301,8,21.3819415738914,10.7442622939291,ped
302,8,21.389098309479,10.698636079067,ped
303,8,21.4042435823753,10.646745019910801,ped
304,8,21.4092208894274,10.591293147218,ped
305,8,21.4233763722886,10.5404688467626,ped
306,8,21.413608103375303,10.4831839045301,ped
307,8,21.4221759311684,10.4374894981308,ped
308,8,21.425422118404697,10.3852676087446,ped
309,8,21.430472343140103,10.3275694663065,ped
310,8,21.4441363068025,10.306207960905,ped
311,8,21.4414829133252,10.262264254069699,ped
312,8,21.4483871376761,10.228684310561801,ped
313,8,21.4684300483037,10.178649951676,ped
314,8,21.4752370490767,10.1292043355668,ped
315,8,21.493463769258103,10.105457476690699,ped
316,8,21.496774772213,10.060571241281801,ped
317,8,21.5121144922649,10.0166228083004,ped
318,8,21.515987231447,9.97298089965452,ped
319,8,21.5465505433884,9.923893795488471,ped
320,8,21.574220103563,9.860338607651991,ped
321,8,21.5828081862681,9.81724763261362,ped
322,8,21.606799454416198,9.76009569763684,ped
323,8,21.635940871532302,9.696192800477,ped
324,8,21.6678356063586,9.65836877773285,ped
325,8,21.686625413094603,9.611143775147038,ped
326,8,21.7036570934656,9.56311195189829,ped
327,8,21.7151888900539,9.51999261998306,ped
328,8,21.7368035818559,9.470706342515278,ped
329,8,21.720368746226395,9.442046992305661,ped
330,8,21.743224388972695,9.425534512846632,ped
331,8,21.756102462048002,9.356180343693,ped
332,8,21.765310345061497,9.33336115978834,ped
333,8,21.7890504523003,9.27415672705814,ped
