frame,id,x_c,y_c,x_1,y_1,x_2,y_2,type
139,1,35.0935531141061,11.130945435896802,34.8535700573182,11.130911495864199,35.333536170894,11.130979375929401,veh
140,1,35.0923978959595,11.1301780140486,34.8526473912468,11.1304973017627,35.3321484006722,11.1298587263346,veh
141,1,35.0823893574579,11.1320082617324,34.8422076886274,11.1327115746301,35.3225710262884,11.131304948834698,veh
142,1,35.0856802835817,11.1336568673899,34.8509491325787,11.134688267269402,35.32041143458461,11.1326254675104,veh
143,1,35.080075778569196,11.138650766075198,34.840323388299105,11.138942084688301,35.319828168839294,11.138359447462001,veh
144,1,35.0808488570895,11.144219445497699,34.845450847297805,11.1444642536958,35.3162468668811,11.1439746372996,veh
145,1,35.0272072640879,11.128722049502098,34.7908928734162,11.1291415860161,35.2635216547597,11.128302512988,veh
146,1,35.006068908970796,11.138414442885198,34.769757032375495,11.139911889693801,35.2423807855661,11.1369169960766,veh
147,1,34.978445493551,11.138728073927199,34.743256152108,11.1366649599086,35.2136348349941,11.1407911879457,veh
148,1,34.9819696002691,11.1494484103346,34.7419412901044,11.148962565053198,35.2219979104338,11.149934255616099,veh
149,1,34.9463954179537,11.132231700280302,34.711429200798996,11.1324978781286,35.1813616351084,11.1319655224321,veh
150,1,34.9428028026513,11.1427053429323,34.7080842220308,11.145125455812302,35.1775213832719,11.140285230052399,veh
151,1,34.9131530415816,11.144915844684999,34.678398006852,11.144533390799198,35.1479080763113,11.1452982985709,veh
152,1,34.9045052469796,11.142710999604398,34.6651085985327,11.149905343736501,35.1439018954265,11.1355166554724,veh
153,1,34.871790198151004,11.151643199109301,34.6326832970194,11.155687719660499,35.1108970992826,11.147598678558099,veh
154,1,34.8540665874247,11.150013449025499,34.6202511887827,11.1511623819808,35.087881986066606,11.148864516070098,veh
155,1,34.831288425917805,11.152237149679802,34.592507097691495,11.155697775966498,35.0700697541441,11.148776523393,veh
156,1,34.7980378787971,11.1482636517893,34.5600629406046,11.1537751359717,35.0360128169897,11.1427521676069,veh
157,1,34.7550207730369,11.153627433978,34.523093445838,11.156110084510601,34.9869481002358,11.151144783445401,veh
158,1,34.7343846046984,11.150805068859901,34.497902399421,11.1511912938604,34.9708668099758,11.1504188438593,veh
159,1,34.7004181742976,11.151403104804599,34.4643231367995,11.1544690210826,34.9365132117957,11.1483371885266,veh
160,1,34.6736520589604,11.1540479132707,34.438282332529305,11.1598076625064,34.9090217853916,11.1482881640351,veh
161,1,34.6376617969862,11.1701879700688,34.3982469214847,11.1696358160199,34.877076672487696,11.170740124117598,veh
