frame,id,x_c,y_c,x_1,y_1,x_2,y_2,type
172,1,2.12493768223259,6.055972644505099,2.3595256389052595,6.06048839131506,1.8903497255599198,6.05145689769513,veh
173,1,2.23079759009237,6.05277532942387,2.4649430654150097,6.05862408969598,1.9966521147697198,6.04692656915176,veh
174,1,2.30116795537834,6.0473422835698605,2.53510901640121,6.04979998072892,2.06722689435547,6.044884586410809,veh
175,1,2.39035749904649,6.05807160401917,2.62440728174366,6.06591225607767,2.15630771634931,6.050230951960679,veh
176,1,2.47066572069637,6.067968820552031,2.70492680351188,6.07717799529382,2.23640463788087,6.058759645810231,veh
177,1,2.56969526784617,6.06610181861194,2.80426553741629,6.0730359729103895,2.33512499827606,6.059167664313481,veh
178,1,2.64719788973003,6.069879027628129,2.88197551019901,6.07895021596678,2.41242026926106,6.06080783928948,veh
179,1,2.7482979755153703,6.07065266959492,2.98312980492844,6.07713073967631,2.51346614610229,6.06417459951352,veh
180,1,2.83415518805224,6.06823547725087,3.06946163263525,6.07716152333572,2.59884874346923,6.05930943116603,veh
181,1,2.90674920017451,6.078578516780991,3.14225540100357,6.084208010987821,2.6712429993454503,6.07294902257416,veh
182,1,2.993646677623,6.08641430826168,3.22901333936434,6.09347821298424,2.7582800158816703,6.07935040353912,veh
183,1,3.09067440930673,6.083501877046059,3.3270093386510005,6.0920270604783,2.8543394799624697,6.074976693613809,veh
184,1,3.1767950044032403,6.073764384500411,3.4135900009380498,6.07933258142052,2.94000000786843,6.06819618758031,veh
185,1,3.26384140455494,6.0643551159724405,3.49687262617054,6.07171713613351,3.03081018293934,6.056993095811371,veh
186,1,3.34223246580214,6.06822427091872,3.57496388427861,6.07263794559485,3.10950104732568,6.06381059624259,veh
187,1,3.43372021892023,6.064511734590501,3.6715720535868104,6.071243769862031,3.1958683842536497,6.05777969931896,veh
188,1,3.52494388064442,6.07004698759439,3.76388968285653,6.079285325802999,3.28599807843232,6.0608086493857805,veh
189,1,3.61123628366462,6.076601341744059,3.8468659566714503,6.083107630179911,3.37560661065778,6.0700950533082105,veh
190,1,3.69991226003239,6.08573112704843,3.93608510260857,6.09497419081879,3.4637394174562104,6.076488063278071,veh
191,1,3.78507295852107,6.0802397542608,4.02212853603248,6.08772544912372,3.5480173810096605,6.072754059397889,veh
192,1,3.87674703378823,6.0813215028538,4.1153313305263195,6.091248017869519,3.6381627370501297,6.071394987838089,veh
193,1,3.9688385111741096,6.08986342827625,4.20356229399313,6.09829720584262,3.73411472835509,6.08142965070989,veh
194,1,4.0607238865596,6.0992417781287696,4.29618775985697,6.10546034736196,3.82526001326222,6.09302320889557,veh
195,1,4.15412218429391,6.10593479376184,4.390090342538221,6.11534919289971,3.91815402604961,6.09652039462396,veh
196,1,4.24205084682466,6.106968341624969,4.4802772835221,6.11516611113584,4.00382441012722,6.0987705721140895,veh
197,1,4.333315013363871,6.10744980885944,4.56759837382763,6.11442406292477,4.09903165290011,6.100475554794119,veh
198,1,4.41603131377442,6.09843303198897,4.6512675500114105,6.10407508268845,4.18079507753743,6.0927909812894905,veh
199,1,4.51776300464189,6.09557393211311,4.753257594090639,6.10400541440662,4.28226841519313,6.087142449819599,veh
200,1,4.5911992468843605,6.097461456492809,4.82749481905004,6.105246481938679,4.35490367471868,6.08967643104694,veh
201,1,4.67763881739911,6.101748486113991,4.91037226111632,6.109020450569671,4.444905373681901,6.09447652165831,veh
202,1,4.767450481271879,6.10239494296163,5.00115867336243,6.109073646893389,4.533742289181331,6.09571623902986,veh
203,1,4.8548307761153495,6.11093524819148,5.0895642125819505,6.11709576052315,4.6200973396487495,6.10477473585981,veh
204,1,4.95808652815578,6.113801908966139,5.1935546544587305,6.11934755820589,4.72261840185284,6.10825625972639,veh
205,1,5.04435530336722,6.1122075044311,5.28040480878168,6.121762995341281,4.80830579795276,6.10265201352092,veh
206,1,5.13949328290643,6.118311175005701,5.376126867753411,6.12748011496459,4.9028596980594505,6.1091422350468205,veh
207,1,5.22966449452048,6.11846023272496,5.467024803256849,6.1276402439999496,4.992304185784111,6.10928022144997,veh
208,1,5.32127254693916,6.118062475441509,5.55499991130882,6.12733213737373,5.08754518256951,6.10879281350929,veh
209,1,5.4141654795981395,6.12082827922678,5.653361804091119,6.130217160331201,5.17496915510517,6.1114393981223705,veh
210,1,5.4997489133395305,6.12464990852344,5.73563356415688,6.13459195038491,5.26386426252218,6.11470786666197,veh
211,1,5.60123575260023,6.124456700555821,5.837683825394441,6.135975594865821,5.364787679806019,6.112937806245821,veh
212,1,5.68158177874413,6.13887600965299,5.91412613248325,6.14828662834146,5.4490374250050095,6.12946539096452,veh
213,1,5.7646844275819005,6.13070726859288,5.9977110586518005,6.13730388276621,5.531657796512,6.12411065441954,veh
214,1,5.85921213457489,6.13324057473996,6.0930953074662995,6.14229380594395,5.62532896168347,6.1241873435359695,veh
215,1,5.97643873990225,6.134554955987201,6.21099321259451,6.145947610290401,5.74188426720999,6.12316230168399,veh
216,1,6.050752518962019,6.1347208907127095,6.285986797466281,6.14530898437367,5.81551824045776,6.12413279705175,veh
217,1,6.13611358126897,6.14706270784776,6.37199256141222,6.15634789662574,5.900234601125719,6.13777751906979,veh
218,1,6.229875207193969,6.15496141680778,6.46594672022459,6.167529655858769,5.99380369416336,6.14239317775679,veh
219,1,6.33155160898895,6.16371450733251,6.56870608575702,6.17555527990583,6.094397132220879,6.1518737347591905,veh
220,1,6.4123094340855005,6.166876718240731,6.64587396909879,6.17840816904338,6.17874489907221,6.15534526743807,veh
221,1,6.50203083972881,6.173515592437731,6.7361986264537315,6.184041578715661,6.2678630530038895,6.1629896061597895,veh
222,1,6.60299557192397,6.165304186305799,6.83735697166466,6.17498416201412,6.36863417218328,6.15562421059747,veh
223,1,6.6888456623642005,6.17444288266947,6.923511793329849,6.187602762051769,6.45417953139855,6.161283003287161,veh
224,1,6.774679550878429,6.1773727309555495,7.009509186280691,6.1895694058368,6.53984991547617,6.1651760560743,veh
225,1,6.868630334289549,6.1724288482508705,7.10414382598531,6.18409774539248,6.6331168425937905,6.16075995110927,veh
226,1,6.96705973509687,6.1811824788398,7.198756863121929,6.1922894391811,6.735362607071821,6.1700755184985105,veh
227,1,7.062291145742719,6.17807778476891,7.29883480990036,6.193170013859531,6.825747481585081,6.16298555567829,veh
228,1,7.13468310634608,6.181197330605309,7.36817176233925,6.191673495960781,6.901194450352921,6.17072116524984,veh
229,1,7.219088120002629,6.18772414148077,7.45315329452951,6.197857231053059,6.98502294547575,6.17759105190848,veh
