,timestamp,x,y
0,0.0,-0.08619,-4.96569
1,0.02,-0.08502,-4.96345
2,0.04,-0.08493,-4.96073
3,0.06,-0.08312,-4.95904
4,0.08,-0.08163,-4.95778
5,0.1,-0.07966,-4.95559
6,0.12,-0.07985,-4.95344
7,0.14,-0.08004,-4.95121
8,0.16,-0.07951,-4.94818
9,0.18,-0.08001,-4.94768
10,0.2,-0.08041,-4.94687
11,0.22,-0.08083,-4.94637
12,0.24,-0.08123,-4.94613
13,0.26,-0.08084,-4.94481
14,0.28,-0.08111,-4.94439
15,0.3,-0.08138,-4.94418
16,0.32,-0.08346,-4.94369
17,0.34,-0.08546,-4.94413
18,0.36,-0.0864,-4.94333
19,0.38,-0.08795,-4.94405
20,0.4,-0.08923,-4.94476
21,0.42,-0.08768,-4.94463
22,0.44,-0.08628,-4.94458
23,0.46,-0.08687,-4.94413
24,0.48,-0.08736,-4.94379
25,0.5,-0.08689,-4.94166
26,0.52,-0.08463,-4.94035
27,0.54,-0.08451,-4.93883
28,0.56,-0.08258,-4.93807
29,0.58,-0.08354,-4.93833
30,0.6,-0.08257,-4.93912
31,0.62,-0.08098,-4.93857
32,0.64,-0.08148,-4.93769
33,0.66,-0.08118,-4.93569
34,0.68,-0.08173,-4.93534
35,0.7,-0.0804,-4.93558
36,0.72,-0.08034,-4.9341
37,0.74,-0.0785,-4.93336
38,0.76,-0.07685,-4.9322
39,0.78,-0.07549,-4.93128
40,0.8,-0.07439,-4.93056
41,0.82,-0.07351,-4.93004
42,0.84,-0.07207,-4.92837
43,0.86,-0.07285,-4.92716
44,0.88,-0.07091,-4.92477
45,0.9,-0.07008,-4.92412
46,0.92,-0.06946,-4.92367
47,0.94,-0.06902,-4.9234
48,0.96,-0.06949,-4.92457
49,0.98,-0.06921,-4.92437
50,1.0,-0.06826,-4.92297
51,1.02,-0.06857,-4.92007
52,1.04,-0.06968,-4.91896
53,1.06,-0.07145,-4.9194
54,1.08,-0.07224,-4.91859
55,1.1,-0.07293,-4.91798
56,1.12,-0.07275,-4.91625
57,1.14,-0.07336,-4.91615
58,1.16,-0.07388,-4.91616
59,1.18,-0.07451,-4.917
60,1.2,-0.07561,-4.91835
61,1.22,-0.07576,-4.91827
62,1.24,-0.07585,-4.91824
63,1.26,-0.07494,-4.92061
64,1.28,-0.07596,-4.92221
65,1.3,-0.07672,-4.92298
66,1.32,-0.07745,-4.92422
67,1.34,-0.07804,-4.92526
68,1.36,-0.07841,-4.92551
69,1.38,-0.07879,-4.92627
70,1.4,-0.07897,-4.92628
71,1.42,-0.07918,-4.92684
72,1.44,-0.07933,-4.92727
73,1.46,-0.07942,-4.9276
74,1.48,-0.07994,-4.92778
75,1.5,-0.07804,-4.92841
76,1.52,-0.07811,-4.92783
77,1.54,-0.07817,-4.92729
78,1.56,-0.07647,-4.92787
79,1.58,-0.07491,-4.92773
80,1.6,-0.07436,-4.92888
81,1.62,-0.07391,-4.92984
82,1.64,-0.07357,-4.93064
83,1.66,-0.07176,-4.92868
84,1.68,-0.07024,-4.92695
85,1.7,-0.06977,-4.92675
86,1.72,-0.06866,-4.92528
87,1.74,-0.06942,-4.92723
88,1.76,-0.06937,-4.92763
89,1.78,-0.06822,-4.92912
90,1.8,-0.06708,-4.92966
91,1.82,-0.06647,-4.93144
92,1.84,-0.066,-4.93294
93,1.86,-0.06827,-4.93501
94,1.88,-0.07106,-4.93803
95,1.9,-0.07087,-4.93971
96,1.92,-0.07071,-4.94104
97,1.94,-0.07239,-4.94161
98,1.96,-0.072,-4.94244
99,1.98,-0.07087,-4.94174
100,2.0,-0.06951,-4.94121
101,2.02,-0.07056,-4.94441
102,2.04,-0.068,-4.94436
103,2.06,-0.06725,-4.94667
104,2.08,-0.06674,-4.94869
105,2.1,-0.06557,-4.94903
106,2.12,-0.06277,-4.94966
107,2.14,-0.06043,-4.95008
108,2.16,-0.05868,-4.95107
109,2.18,-0.05815,-4.95371
110,2.2,-0.0576,-4.95514
111,2.22,-0.05743,-4.95698
112,2.24,-0.05738,-4.95843
113,2.26,-0.05926,-4.95907
114,2.28,-0.05787,-4.96097
115,2.3,-0.05856,-4.96202
116,2.32,-0.0594,-4.9635
117,2.34,-0.06017,-4.96464
118,2.36,-0.06162,-4.96676
119,2.38,-0.06212,-4.96716
120,2.4,-0.06438,-4.96689
121,2.42,-0.06708,-4.96781
122,2.44,-0.06859,-4.96718
123,2.46,-0.06877,-4.96829
124,2.48,-0.06884,-4.96915
125,2.5,-0.06826,-4.96921
126,2.52,-0.06827,-4.96974
127,2.54,-0.06824,-4.97011
128,2.56,-0.06816,-4.97033
129,2.58,-0.06806,-4.97045
130,2.6,-0.06795,-4.97047
131,2.62,-0.06617,-4.97162
132,2.64,-0.06645,-4.97207
133,2.66,-0.06487,-4.97286
134,2.68,-0.06359,-4.97406
135,2.7,-0.06425,-4.97396
136,2.72,-0.06562,-4.9751
137,2.74,-0.0643,-4.97577
138,2.76,-0.06327,-4.97641
139,2.78,-0.06298,-4.97746
140,2.8,-0.06276,-4.97829
141,2.82,-0.06184,-4.97763
142,2.84,-0.06184,-4.97828
143,2.86,-0.06187,-4.97877
144,2.88,-0.06193,-4.97913
145,2.9,-0.06019,-4.97985
146,2.92,-0.06062,-4.98052
147,2.94,-0.06037,-4.97988
148,2.96,-0.06077,-4.97984
149,2.98,-0.05932,-4.98022
150,3.0,-0.06001,-4.98062
151,3.02,-0.06055,-4.98034
152,3.04,-0.06105,-4.98006
153,3.06,-0.06168,-4.9805
154,3.08,-0.06021,-4.9806
155,3.1,-0.05895,-4.98066
156,3.12,-0.05972,-4.98021
157,3.14,-0.06041,-4.9798
158,3.16,-0.05736,-4.98037
159,3.18,-0.05658,-4.98038
160,3.2,-0.05778,-4.97991
161,3.22,-0.05886,-4.97948
162,3.24,-0.05799,-4.97958
163,3.26,-0.05726,-4.97966
164,3.28,-0.05665,-4.97973
165,3.3,-0.05615,-4.97979
166,3.32,-0.05584,-4.98042
167,3.34,-0.05736,-4.9799
168,3.36,-0.05947,-4.98074
169,3.38,-0.06119,-4.98133
170,3.4,-0.06198,-4.98066
171,3.42,-0.06398,-4.98193
172,3.44,-0.06691,-4.98198
173,3.46,-0.06637,-4.98409
174,3.48,-0.0687,-4.98364
175,3.5,-0.07064,-4.98322
176,3.52,-0.07037,-4.98328
177,3.54,-0.07022,-4.98403
178,3.56,-0.06982,-4.98394
179,3.58,-0.07141,-4.98407
180,3.6,-0.07069,-4.98392
181,3.62,-0.07,-4.98376
182,3.64,-0.06953,-4.98432
183,3.66,-0.06907,-4.98478
184,3.68,-0.06865,-4.98516
185,3.7,-0.06826,-4.98546
186,3.72,-0.06773,-4.98498
187,3.74,-0.06821,-4.98655
188,3.76,-0.06786,-4.98658
189,3.78,-0.06754,-4.98657
190,3.8,-0.06804,-4.98783
191,3.82,-0.06663,-4.98935
192,3.84,-0.06725,-4.99014
193,3.86,-0.06597,-4.99124
194,3.88,-0.0667,-4.99165
195,3.9,-0.06734,-4.99195
196,3.92,-0.06607,-4.9926
197,3.94,-0.06681,-4.99264
198,3.96,-0.06564,-4.99307
199,3.98,-0.06481,-4.99411
200,4.0,-0.06393,-4.99423
201,4.02,-0.06398,-4.99556
202,4.04,-0.06423,-4.99737
203,4.06,-0.06448,-4.99885
204,4.08,-0.06577,-4.99828
205,4.1,-0.06489,-4.99746
206,4.12,-0.06432,-4.99739
207,4.14,-0.06383,-4.99728
208,4.16,-0.06526,-4.99667
209,4.18,-0.06545,-4.99786
210,4.2,-0.06554,-4.99828
211,4.22,-0.06368,-4.99894
212,4.24,-0.06409,-4.9997
213,4.26,-0.06446,-5.00031
214,4.28,-0.06402,-4.99949
215,4.3,-0.06625,-4.99956
216,4.32,-0.06818,-4.99959
217,4.34,-0.06897,-4.99771
218,4.36,-0.07029,-4.99723
219,4.38,-0.06954,-4.99728
220,4.4,-0.07085,-4.99757
221,4.42,-0.07175,-4.99711
222,4.44,-0.07266,-4.99742
223,4.46,-0.07338,-4.99769
224,4.48,-0.07393,-4.99792
225,4.5,-0.07511,-4.99942
226,4.52,-0.07607,-5.00069
227,4.54,-0.07758,-5.00305
228,4.56,-0.07881,-5.00505
229,4.58,-0.08055,-5.00799
230,4.6,-0.08118,-5.00915
231,4.62,-0.0824,-5.01133
232,4.64,-0.08517,-5.01263
233,4.66,-0.08762,-5.01431
234,4.68,-0.0896,-5.01563
235,4.7,-0.09116,-5.01664
236,4.72,-0.09234,-5.01736
237,4.74,-0.09427,-5.01609
238,4.76,-0.09655,-5.01616
239,4.78,-0.09834,-5.01613
240,4.8,-0.09895,-5.01472
241,4.82,-0.0993,-5.01344
242,4.84,-0.09961,-5.01299
243,4.86,-0.10033,-5.01316
244,4.88,-0.09987,-5.0113
245,4.9,-0.09953,-5.01038
246,4.92,-0.09912,-5.0096
247,4.94,-0.09868,-5.00894
248,4.96,-0.09911,-5.00594
249,4.98,-0.10029,-5.00522
250,5.0,-0.10206,-5.00559
251,5.02,-0.10344,-5.00589
252,5.04,-0.10561,-5.00447
253,5.06,-0.10575,-5.00433
254,5.08,-0.10638,-5.00503
255,5.1,-0.10859,-5.00513
256,5.12,-0.10833,-5.0049
257,5.14,-0.10551,-5.00458
258,5.16,-0.10548,-5.00454
259,5.18,-0.10558,-5.00525
260,5.2,-0.10378,-5.00634
261,5.22,-0.10325,-5.00552
262,5.24,-0.10339,-5.00542
263,5.26,-0.10533,-5.00487
264,5.28,-0.10522,-5.00545
265,5.3,-0.10504,-5.00539
266,5.32,-0.10503,-5.00606
267,5.34,-0.10306,-5.00697
268,5.36,-0.10336,-5.00798
269,5.38,-0.10362,-5.00884
270,5.4,-0.10124,-5.00872
271,5.42,-0.10174,-5.00886
272,5.44,-0.10227,-5.00951
273,5.46,-0.10273,-5.01004
274,5.48,-0.10315,-5.01047
275,5.5,-0.10161,-5.01071
276,5.52,-0.10212,-5.01041
277,5.54,-0.10074,-5.01059
278,5.56,-0.09957,-5.01072
279,5.58,-0.09859,-5.01081
280,5.6,-0.09785,-5.01142
281,5.62,-0.09537,-5.01183
282,5.64,-0.09511,-5.01168
283,5.66,-0.09496,-5.01153
284,5.68,-0.09575,-5.01322
285,5.7,-0.09581,-5.0135
286,5.72,-0.09592,-5.0137
287,5.74,-0.09588,-5.01314
288,5.76,-0.09688,-5.01517
289,5.78,-0.09701,-5.0156
290,5.8,-0.09889,-5.01489
291,5.82,-0.09947,-5.01599
292,5.84,-0.09926,-5.01575
293,5.86,-0.09973,-5.01663
294,5.88,-0.1002,-5.01746
295,5.9,-0.10058,-5.01813
